RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
112,Wesley Matthews,DAL,,,SG,63,33.8,12.7,4.5,11.1,40.6,2.4,6.4,38.1,1.3,1.6,82.2,3.1,2.7,1.2,0.3,1.3,0,0,11.49,52,Wesley Matthews,SG,Dallas Mavericks,"$17,884,176.00"
113,Jonas Valanciunas,TOR,,,C,77,22.4,12.7,5.1,8.9,56.8,0.4,1,40.5,2.2,2.7,80.6,8.6,1.1,0.4,0.9,1.5,26,0,22.52,63,Jonas Valanciunas,C,Toronto Raptors,"$16,539,326.00"
114,Elfrid Payton,ORL,PHX,,PG,63,28.7,12.7,5.2,10.6,49.3,0.5,1.5,32.6,1.7,2.7,64.9,4.3,6.2,1.3,0.3,2.7,8,2,16.6,242,Elfrid Payton,PG,Phoenix Suns,"$3,332,340.00"
115,Serge Ibaka,TOR,,,C,76,27.5,12.6,5,10.3,48.3,1.4,3.9,36,1.2,1.6,79.7,6.3,0.8,0.4,1.3,1.2,8,0,14.72,33,Serge Ibaka,C,Toronto Raptors,"$21,666,667.00"
116,Jabari Parker,MIL,,,PF,31,24,12.6,5.2,10.7,48.2,1,2.6,38.3,1.3,1.7,74.1,4.9,1.9,0.8,0.3,1.5,3,0,17.19,,Jabari Parker,PF,Milwaukee Bucks,"$6,782,392.00"
117,Robert Covington,PHI,,,PF,80,31.6,12.6,4.3,10.5,41.3,2.5,6.9,36.9,1.5,1.7,85.3,5.4,2,1.7,0.9,1.6,7,0,12.98,114,Robert Covington,PF,Philadelphia 76ers,"$10,464,092.00"
118,Spencer Dinwiddie,BKN,,,PG,80,28.8,12.6,4.1,10.5,38.7,1.8,5.4,32.6,2.7,3.4,81.3,3.2,6.6,0.9,0.3,1.6,7,0,15.89,314,Spencer Dinwiddie,PG,Brooklyn Nets,"$1,656,092.00"
119,E'Twaun Moore,NO,,,G,82,31.5,12.5,5.2,10.1,50.8,1.6,3.7,42.5,0.6,0.8,70.6,2.9,2.3,1,0.1,1.2,0,0,12.18,135,E'Twaun Moore,G,New Orleans Pelicans,"$8,445,024.00"
120,Darren Collison,IND,,,PG,69,29.2,12.4,4.6,9.2,49.5,1.4,3,46.8,1.8,2.1,88.2,2.6,5.3,1.3,0.2,1.2,6,0,18.86,119,Darren Collison,PG,Indiana Pacers,"$10,000,000.00"
121,Derrick Favors,UTAH,,,C,77,28,12.3,5.1,9.1,56.3,0.2,0.8,22.2,1.8,2.8,65.1,7.2,1.3,0.7,1.1,1.1,15,0,18.82,102,Derrick Favors,C,Utah Jazz,"$12,000,000.00"
122,Taj Gibson,MIN,,,C,82,33.3,12.2,5.2,9,57.7,0.1,0.4,20,1.7,2.3,76.8,7.1,1.2,0.8,0.7,1.1,18,0,15.45,81,Taj Gibson,C,Minnesota Timberwolves,"$14,000,000.00"
123,Patrick Beverley,LAC,,,PG,11,30.4,12.2,4.4,10.8,40.3,2.2,5.5,40,1.3,1.5,82.4,4.1,2.9,1.7,0.5,2.3,0,0,12.46,188,Patrick Beverley,PG,LA Clippers,"$5,513,514.00"
124,Justin Holiday,CHI,,,SF,72,31.5,12.2,4,10.9,37.1,2.2,6.2,35.9,1.9,2.3,82.3,4,2.1,1.1,0.4,1.3,2,0,10.81,211,Justin Holiday,SF,Chicago Bulls,"$4,384,616.00"
125,Marco Belinelli,ATL,PHI,,G,80,24.3,12.1,4.2,9.6,44.1,1.9,4.9,37.7,1.9,2,90.8,1.9,1.9,0.8,0.2,1.2,0,0,14.2,,Marco Belinelli,G,Atlanta Hawks,"$776,217.00"
126,Gerald Green,HOU,,,G,41,22.7,12.1,4.1,10.1,40.7,2.7,7.3,36.9,1.2,1.5,85,3.2,0.6,0.6,0.4,0.8,0,0,14.1,495,Gerald Green,G,Houston Rockets,"$872,854.00"
127,Caris LeVert,BKN,,,SG,71,26.3,12.1,4.5,10.4,43.5,1.2,3.5,34.7,1.9,2.6,71.1,3.7,4.2,1.2,0.3,2.2,3,0,14.3,312,Caris LeVert,SG,Brooklyn Nets,"$1,702,800.00"
128,Dirk Nowitzki,DAL,,,F,77,24.7,12,4.5,9.8,45.6,1.8,4.4,40.9,1.3,1.4,89.8,5.7,1.6,0.6,0.6,0.7,5,0,16.76,199,Dirk Nowitzki,F,Dallas Mavericks,"$5,000,000.00"
128,DeAndre Jordan,LAC,,,C,77,31.5,12,4.8,7.5,64.5,0,0,0,2.4,4.1,58,15.2,1.5,0.5,0.9,1.8,46,0,20.17,30,DeAndre Jordan,C,LA Clippers,"$22,642,350.00"
130,Courtney Lee,NY,,,G,76,30.4,12,4.5,9.9,45.4,1.5,3.7,40.6,1.5,1.6,91.9,2.9,2.4,1.1,0.2,1.1,1,0,13.06,98,Courtney Lee,G,New York Knicks,"$12,253,780.00"
131,Andre Ingram,LAL,,,G,2,32,12,4,8.5,47.1,2.5,4.5,55.6,1.5,1.5,100,3,3.5,1.5,1.5,1.5,0,0,16.3,595,Andre Ingram,G,Los Angeles Lakers,"$13,824.00"
132,Robin Lopez,CHI,,,C,64,26.4,11.8,5.3,10.1,53,0.1,0.2,28.6,1.1,1.4,75.6,4.5,1.9,0.2,0.8,1.7,3,0,14.77,75,Robin Lopez,C,Chicago Bulls,"$14,357,750.00"
133,Thaddeus Young,IND,,,PF,81,32.2,11.8,5.2,10.7,48.7,0.7,2.2,32,0.7,1.1,59.8,6.3,1.9,1.7,0.4,1.3,9,0,14.83,82,Thaddeus Young,PF,Indiana Pacers,"$13,964,045.00"
134,Kelly Oubre Jr.,WSH,,,SG,81,27.5,11.8,3.9,9.8,40.3,1.6,4.6,34.1,2.4,2.9,82,4.5,1.2,1,0.4,1.1,0,0,11.99,251,Kelly Oubre Jr.,SG,Washington Wizards,"$3,208,630.00"
135,Bogdan Bogdanovic,SAC,,,SG,78,27.9,11.8,4.4,9.9,44.6,1.7,4.2,39.2,1.3,1.5,84,2.9,3.3,0.9,0.2,1.6,0,0,13.51,124,Bogdan Bogdanovic,SG,Sacramento Kings,"$9,412,280.00"
136,Tyler Johnson,MIA,,,G,72,28.5,11.7,4.3,9.9,43.5,1.7,4.5,36.7,1.5,1.8,82.2,3.4,2.3,0.8,0.5,1.1,0,0,13.07,40,Tyler Johnson,G,Miami Heat,"$19,245,370.00"
137,Trevor Ariza,HOU,,,SF,67,33.9,11.7,4,9.7,41.2,2.5,6.9,36.8,1.1,1.3,85.4,4.4,1.6,1.5,0.2,0.8,1,0,11.8,153,Trevor Ariza,SF,Houston Rockets,"$7,420,912.00"
138,Domantas Sabonis,IND,,,PF,74,24.5,11.6,4.6,8.9,51.4,0.2,0.5,35.1,2.3,3,75,7.7,2,0.5,0.4,1.9,15,0,17.57,266,Domantas Sabonis,PF,Indiana Pacers,"$2,659,800.00"
139,J.J. Barea,DAL,,,G,69,23.2,11.6,4.4,10,43.9,1.7,4.5,36.7,1.2,1.5,78.4,2.9,6.3,0.5,0,2.1,6,0,17.84,225,J.J. Barea,G,Dallas Mavericks,"$3,903,900.00"
140,Nicolas Batum,CHA,,,PF,64,31,11.6,4.2,10.2,41.5,1.4,4.3,33.6,1.7,2,83.1,4.8,5.5,1,0.4,2,7,2,14.45,22,Nicolas Batum,PF,Charlotte Hornets,"$24,000,000.00"
141,De'Aaron Fox,SAC,,,PG,73,27.8,11.6,4.5,10.9,41.2,0.6,2.1,30.7,1.9,2.7,72.3,2.8,4.4,1,0.3,2.4,3,0,11.28,206,De'Aaron Fox,PG,Sacramento Kings,"$4,609,200.00"
142,Markieff Morris,WSH,,,PF,73,27,11.5,4.5,9.4,48,1,2.8,36.7,1.4,1.8,82,5.6,1.9,0.8,0.5,1.7,5,0,13.3,131,Markieff Morris,PF,Washington Wizards,"$8,600,000.00"
143,Rudy Gay,SA,,,SF,57,21.6,11.5,4.4,9.4,47.1,0.6,2.1,31.4,2,2.5,77.2,5.1,1.3,0.8,0.7,1.4,1,0,18.03,136,Rudy Gay,SF,San Antonio Spurs,"$8,406,000.00"
144,Kelly Olynyk,MIA,,,PF,76,23.4,11.5,4.2,8.4,49.7,1.4,3.7,37.9,1.8,2.3,77,5.7,2.7,0.8,0.5,1.9,7,0,17.82,92,Kelly Olynyk,PF,Miami Heat,"$12,537,527.00"
145,Joe Ingles,UTAH,,,SG,82,31.5,11.5,4.1,8.8,46.7,2.5,5.7,44,0.8,1,79.5,4.2,4.8,1.1,0.2,1.9,4,0,14.42,77,Joe Ingles,SG,Utah Jazz,"$14,136,364.00"
146,Dwyane Wade,MIA,CLE,,G,67,22.9,11.4,4.5,10.2,43.8,0.5,1.7,28.8,2,2.8,71.4,3.8,3.4,0.9,0.7,2.1,3,0,15.09,,Dwyane Wade,G,Miami Heat,"$2,328,652.00"
147,Reggie Bullock,DET,,,SF,62,27.9,11.3,4.3,8.8,48.9,2,4.5,44.5,0.6,0.8,79.6,2.5,1.5,0.8,0.2,0.8,0,0,13.66,276,Reggie Bullock,SF,Detroit Pistons,"$2,500,000.00"
148,Terry Rozier,BOS,,,SG,80,25.9,11.3,4,10,39.5,1.9,5,38.1,1.4,1.9,77.2,4.7,2.9,1,0.2,1,1,1,15.12,301,Terry Rozier,SG,Boston Celtics,"$1,988,520.00"
149,Wayne Ellington,MIA,,,SG,77,26.5,11.2,3.7,9.1,40.7,2.9,7.5,39.2,0.9,1,85.9,2.8,1,0.7,0.1,0.7,0,0,12.54,,Wayne Ellington,SG,Miami Heat,"$6,270,000.00"
150,Frank Kaminsky,CHA,,,PF,79,23.2,11.1,3.9,9.1,42.9,1.3,3.5,38,2,2.5,79.9,3.6,1.6,0.5,0.2,0.8,0,0,14.42,229,Frank Kaminsky,PF,Charlotte Hornets,"$3,627,842.00"
151,Draymond Green,GS,,,PF,70,32.7,11,4,8.8,45.4,1.1,3.7,30.1,1.9,2.5,77.5,7.6,7.3,1.4,1.3,2.9,23,3,16.1,55,Draymond Green,PF,Golden State Warriors,"$17,469,565.00"
152,Montrezl Harrell,LAC,,,C,76,17,11,4.6,7.2,63.5,0,0.1,14.3,1.8,2.9,62.6,4,1,0.5,0.7,0.9,0,0,24.73,342,Montrezl Harrell,C,LA Clippers,"$1,471,382.00"
153,Dillon Brooks,MEM,,,SF,82,28.7,11,4.1,9.4,44,1.1,3.2,35.6,1.5,2,74.7,3.1,1.6,0.9,0.2,1.5,0,0,9.89,499,Dillon Brooks,SF,Memphis Grizzlies,"$815,615.00"
154,Ish Smith,DET,,,PG,82,24.9,10.9,4.7,9.8,48.6,0.4,1.2,34.7,1,1.4,69.8,2.7,4.4,0.8,0.2,1.3,3,0,15.5,179,Ish Smith,PG,Detroit Pistons,"$6,000,000.00"
155,Ersan Ilyasova,ATL,PHI,,PF,69,25.1,10.9,4,8.9,45.2,1.3,3.7,36,1.5,2,77.8,5.9,1.3,0.9,0.4,1,7,0,14.94,,Ersan Ilyasova,PF,Atlanta Hawks,"$565,718.00"
156,Joe Harris,BKN,,,SF,78,25.3,10.8,3.9,8,49.1,1.9,4.6,41.9,1.1,1.3,82.7,3.3,1.6,0.4,0.3,1.2,2,0,13.39,,Joe Harris,SF,Brooklyn Nets,"$1,524,305.00"
156,Jeff Green,CLE,,,PF,78,23.4,10.8,3.8,7.9,47.7,0.7,2.2,31.2,2.6,3,86.8,3.1,1.3,0.5,0.4,1,1,0,14.8,,Jeff Green,PF,Cleveland Cavaliers,"$2,116,955.00"
158,James Johnson,MIA,,,PF,73,26.6,10.8,4.2,8.4,50.3,0.8,2.5,30.8,1.5,2.2,69.8,4.9,3.8,1,0.7,1.9,6,0,15.82,74,James Johnson,PF,Miami Heat,"$14,651,700.00"
159,Damion Lee,ATL,,,SG,15,26.9,10.7,4.1,10.1,40.8,1,4,25,1.5,1.9,75.9,4.7,1.9,1.3,0.1,0.9,0,0,12.08,,Damion Lee,SG,Atlanta Hawks,"$138,239.00"
160,John Collins,ATL,,,PF,74,24.1,10.5,4.2,7.4,57.6,0.2,0.6,34,1.8,2.5,71.5,7.3,1.3,0.6,1.1,1.4,11,0,18.33,287,John Collins,PF,Atlanta Hawks,"$2,299,080.00"
161,JaMychal Green,MEM,,,PF,55,28,10.3,4.1,8.9,45.7,0.8,2.3,33.9,1.5,2,72.1,8.4,1.4,0.6,0.5,1.4,16,0,14,133,JaMychal Green,PF,Memphis Grizzlies,"$8,533,333.00"
162,Jamal Crawford,MIN,,,G,80,20.7,10.3,3.9,9.3,41.5,1.3,3.9,33.1,1.3,1.4,90.3,1.2,2.3,0.5,0.1,1.2,0,0,13.06,213,Jamal Crawford,G,Minnesota Timberwolves,"$4,328,000.00"
163,Greg Monroe,BOS,MIL,PHX,C,51,20.4,10.3,4.3,7.6,56.5,0,0,0,1.7,2.3,73.9,6.9,2.2,0.9,0.5,1.8,9,1,21.24,,Greg Monroe,C,Boston Celtics,"$5,000,000.00"
164,Yogi Ferrell,DAL,,,PG,82,27.8,10.2,3.8,8.9,42.6,1.6,4.4,37.3,1,1.3,79.6,3,2.5,0.8,0.1,1,3,0,11.48,419,Yogi Ferrell,PG,Dallas Mavericks,"$1,312,611.00"
165,D.J. Augustin,ORL,,,G,75,23.5,10.2,3.3,7.2,45.2,1.5,3.6,41.9,2.2,2.5,86.8,2.1,3.8,0.7,0,1.6,2,0,15.4,158,D.J. Augustin,G,Orlando Magic,"$7,250,000.00"
166,Marcus Smart,BOS,,,PG,54,29.9,10.2,3.5,9.5,36.7,1.4,4.6,30.1,1.8,2.5,72.9,3.5,4.8,1.3,0.4,2.4,0,0,10.83,,Marcus Smart,PG,Boston Celtics,"$4,538,019.00"
167,Denzel Valentine,CHI,,,SG,77,27.2,10.2,3.9,9.4,41.7,1.9,4.8,38.6,0.5,0.7,74.5,5.1,3.2,0.8,0.1,1.3,5,0,12.12,288,Denzel Valentine,SG,Chicago Bulls,"$2,280,600.00"
168,Lonzo Ball,LAL,,,PG,52,34.2,10.2,3.9,10.8,36,1.7,5.7,30.5,0.6,1.4,45.1,6.9,7.2,1.7,0.8,2.6,13,2,12.53,172,Lonzo Ball,PG,Los Angeles Lakers,"$6,286,560.00"
169,Pau Gasol,SA,,,PF,77,23.5,10.1,3.7,8.1,45.8,0.6,1.6,35.8,2.1,2.7,75.6,8,3.1,0.3,1,1.4,16,1,18.98,64,Pau Gasol,PF,San Antonio Spurs,"$16,000,000.00"
170,Patty Mills,SA,,,PG,82,25.7,10,3.4,8.3,41.1,1.9,5,37.2,1.3,1.4,89,1.9,2.8,0.7,0.1,1.3,0,0,11.89,109,Patty Mills,PG,San Antonio Spurs,"$10,714,286.00"
171,CJ Miles,TOR,,,G,70,19.1,10,3.2,8.6,37.9,2.3,6.5,36.1,1.2,1.4,83.5,2.2,0.8,0.5,0.3,0.6,0,0,13.08,144,CJ Miles,G,Toronto Raptors,"$7,936,509.00"
172,Wilson Chandler,DEN,,,F,74,31.6,10,3.8,8.5,44.5,1.2,3.3,35.8,1.2,1.5,77.2,5.4,2.1,0.6,0.5,1.2,4,0,10.99,101,Wilson Chandler,F,Denver Nuggets,"$12,016,854.00"
173,George Hill,SAC,CLE,,PG,67,27,10,3.5,7.7,46,1.3,3.1,41.5,1.6,2.1,78.6,2.7,2.8,0.9,0.4,1.3,0,0,13.35,43,George Hill,PG,Cleveland Cavaliers,"$19,000,000.00"
174,Dewayne Dedmon,ATL,,,C,62,24.9,10,4,7.7,52.4,0.8,2.3,35.5,1.1,1.4,77.9,7.9,1.5,0.6,0.8,1.4,15,0,15.85,159,Dewayne Dedmon,C,Atlanta Hawks,"$7,200,000.00"
175,Trey Lyles,DEN,,,PF,73,19.1,9.9,3.7,7.5,49.1,1.1,3,38.1,1.4,2,70.6,4.8,1.2,0.4,0.5,0.8,6,0,17.95,281,Trey Lyles,PF,Denver Nuggets,"$2,441,400.00"
176,Tyrone Wallace,LAC,,,G,30,28.4,9.7,3.7,8.2,44.5,0.3,1.3,25,2,2.6,78.2,3.5,2.4,0.9,0.4,1.5,0,0,10.18,,Tyrone Wallace,G,LA Clippers,"$77,250.00"
177,Jae Crowder,UTAH,CLE,,PF,80,26.1,9.7,3.4,8.4,40.4,1.4,4.3,32.3,1.5,1.9,81.8,3.4,1.2,0.8,0.3,0.9,0,0,10.44,166,Jae Crowder,PF,Utah Jazz,"$6,796,117.00"
178,Mario Hezonja,ORL,,,F,75,22.1,9.6,3.6,8.2,44.2,1.2,3.6,33.7,1.1,1.4,81.9,3.7,1.4,1.1,0.4,1.1,2,0,13.73,,Mario Hezonja,F,Orlando Magic,"$4,078,320.00"
179,Marvin Williams,CHA,,,F,78,25.7,9.5,3.3,7.2,45.8,1.6,3.9,41.3,1.3,1.6,82.9,4.7,1.2,0.7,0.5,0.8,3,0,13.9,79,Marvin Williams,F,Charlotte Hornets,"$14,087,500.00"
180,Milos Teodosic,LAC,,,G,45,25.2,9.5,3.4,8,41.9,2,5.2,37.9,0.9,1,84.8,2.8,4.6,0.5,0.1,2.2,0,0,11.67,181,Milos Teodosic,G,LA Clippers,"$6,000,000.00"
181,Andrew Harrison,MEM,,,G,56,23.7,9.5,3.2,7.7,42.2,0.8,2.5,33.1,2.2,2.8,78,2.3,3.2,0.7,0.5,1.4,0,0,12.72,423,Andrew Harrison,G,Memphis Grizzlies,"$1,312,611.00"
182,Quinn Cook,GS,,,PG,33,22.4,9.5,3.7,7.6,48.4,1.4,3.2,44.2,0.7,0.8,88,2.5,2.7,0.4,0,1,0,0,12.88,330,Quinn Cook,PG,Golden State Warriors,"$1,544,951.00"
183,Ryan Anderson,HOU,,,PF,66,26.1,9.3,3.1,7.3,43.1,2,5.1,38.6,1.1,1.4,77.4,5,0.9,0.4,0.3,0.6,2,0,12.6,37,Ryan Anderson,PF,Houston Rockets,"$19,578,455.00"
184,Mike James,NO,PHX,,PG,36,19.1,9.3,3.4,8.9,38.3,0.7,2.7,26.5,1.8,2.3,76.2,2.5,3.5,0.8,0.2,1.4,0,0,13.94,,Mike James,PG,New Orleans Pelicans,"$87,552.00"
184,Al-Farouq Aminu,POR,,,SF,69,30,9.3,3.3,8.4,39.5,1.8,4.9,36.9,0.9,1.2,73.8,7.6,1.2,1.1,0.6,1.1,9,0,12.02,156,Al-Farouq Aminu,SF,Portland Trail Blazers,"$7,319,035.00"
186,Wayne Selden,MEM,,,G,35,19.7,9.3,3.3,7.7,43.1,1.4,3.5,40.2,1.3,1.7,74.6,1.6,1.9,0.5,0.1,1.5,0,0,11.86,435,Wayne Selden,G,Memphis Grizzlies,"$1,312,611.00"
187,Lance Stephenson,IND,,,G,82,22.6,9.2,3.7,8.6,42.7,0.8,2.8,28.9,1,1.5,66.1,5.2,2.9,0.6,0.2,1.6,3,0,12.47,,Lance Stephenson,G,Indiana Pacers,"$4,180,000.00"
188,Kyle Korver,CLE,,,G,73,21.6,9.2,3,6.6,45.9,2.2,5.2,43.6,0.9,1,88.9,2.3,1.2,0.4,0.4,0.8,0,0,13.41,149,Kyle Korver,G,Cleveland Cavaliers,"$7,560,000.00"
189,Michael Kidd-Gilchrist,CHA,,,F,74,25,9.2,3.8,7.6,50.4,0,0,0,1.6,2.3,68.4,4.1,1,0.7,0.4,0.7,2,0,12.54,85,Michael Kidd-Gilchrist,F,Charlotte Hornets,"$13,000,000.00"
190,Anthony Tolliver,DET,,,PF,79,22.2,8.9,2.8,6,46.4,2,4.6,43.6,1.3,1.7,79.7,3.1,1.1,0.4,0.3,0.7,1,0,13.89,247,Anthony Tolliver,PF,Detroit Pistons,"$3,290,000.00"
190,Troy Daniels,PHX,,,G,79,20.5,8.9,2.9,7.3,40.3,2.3,5.8,40,0.7,0.8,87.5,1.6,0.6,0.3,0.1,0.7,0,0,9.86,240,Troy Daniels,G,Phoenix Suns,"$3,408,520.00"
192,Manu Ginobili,SA,,,G,65,20,8.9,3.1,7.1,43.4,1,3,33.3,1.7,2,84,2.2,2.5,0.7,0.2,1.6,0,0,12.95,275,Manu Ginobili,G,San Antonio Spurs,"$2,500,000.00"
193,Cameron Payne,CHI,,,PG,25,23.3,8.8,3.5,8.6,40.5,1.4,3.6,38.5,0.5,0.6,75,2.8,4.5,1,0.4,1.4,1,0,14.04,249,Cameron Payne,PG,Chicago Bulls,"$3,263,294.00"
194,Mike Scott,WSH,,,PF,76,18.5,8.8,3.6,6.9,52.7,0.9,2.1,40.5,0.7,1,65.8,3.3,1.1,0.3,0.1,1,0,0,13.72,,Mike Scott,PF,Washington Wizards,"$1,709,538.00"
195,John Henson,MIL,,,F,76,25.9,8.8,3.8,6.6,57.2,0,0.1,14.3,1.2,2.1,57,6.8,1.5,0.6,1.4,1.1,10,0,15.78,105,John Henson,F,Milwaukee Bucks,"$11,327,466.00"
196,Johnathan Motley,DAL,,,F,11,16,8.7,3.6,6.8,53.3,0.1,0.5,16.7,1.4,2.5,53.6,4.5,0.6,0.3,0.2,0.8,1,0,17.31,,Johnathan Motley,F,Dallas Mavericks,"$77,250.00"
197,Skal Labissiere,SAC,,,F,60,20.7,8.7,3.4,7.6,44.8,0.3,0.9,35.3,1.6,2,80.5,4.8,1.2,0.4,0.8,1.2,3,0,14.33,414,Skal Labissiere,F,Sacramento Kings,"$1,312,611.00"
198,Terrence Ross,ORL,,,SG,24,25,8.7,3.2,8,39.8,1.3,3.9,32.3,1.1,1.5,75,3,1.6,1.1,0.5,1.2,0,0,9.96,112,Terrence Ross,SG,Orlando Magic,"$10,500,000.00"
199,Shabazz Napier,POR,,,G,74,20.7,8.7,3,7.2,42,1.1,2.9,37.6,1.6,1.9,84.1,2.3,2,1.1,0.2,1.2,0,0,14.18,284,Shabazz Napier,G,Portland Trail Blazers,"$2,361,360.00"
200,Larry Nance Jr.,LAL,CLE,,PF,66,21.5,8.7,3.6,6.3,58.1,0,0.2,16.7,1.4,2.1,66.4,6.8,1.2,1.3,0.6,0.8,11,0,20.18,289,Larry Nance Jr.,PF,Cleveland Cavaliers,"$2,272,391.00"
201,Stanley Johnson,DET,,,PF,69,27.4,8.7,3,8.1,37.5,1,3.4,28.6,1.6,2.1,77.2,3.7,1.6,1.4,0.2,1.1,2,0,9.08,224,Stanley Johnson,PF,Detroit Pistons,"$3,940,402.00"
202,Emmanuel Mudiay,DEN,NY,,G,64,19.4,8.6,3.2,8.2,38.8,0.7,2.3,31.8,1.5,2,76,2.4,3.2,0.6,0.2,1.8,1,0,11.51,214,Emmanuel Mudiay,G,New York Knicks,"$4,294,480.00"
203,Fred VanVleet,TOR,,,SG,76,20,8.6,3.1,7.2,42.6,1.4,3.4,41.4,1.1,1.3,83.2,2.4,3.2,0.9,0.3,1,0,0,15.9,,Fred VanVleet,SG,Toronto Raptors,"$1,312,611.00"
204,Isaiah Canaan,HOU,PHX,,G,20,21.1,8.6,2.6,6.9,38,1.1,3.3,33.3,2.3,2.6,90.2,2.3,3.8,0.8,0.1,1.5,0,0,13.52,448,Isaiah Canaan,G,Phoenix Suns,"$997,547.00"
205,Danny Green,SA,,,SF,70,25.6,8.6,3.1,8,38.7,1.7,4.6,36.3,0.7,0.9,76.9,3.6,1.6,0.9,1.1,1.1,0,0,11.38,118,Danny Green,SF,San Antonio Spurs,"$10,000,000.00"
206,Alex Len,PHX,,,C,69,20.2,8.5,3.1,5.5,56.6,0,0,33.3,2.3,3.3,68.4,7.5,1.2,0.4,0.9,1.1,12,0,19.37,216,Alex Len,C,Phoenix Suns,"$4,187,599.00"
207,Jonathan Gibson,BOS,,,G,4,10,8.5,3.5,5.8,60.9,1.5,3,50,0,0,0,0.8,1,0,0,0.8,0,0,25.49,593,Jonathan Gibson,G,Boston Celtics,"$44,495.00"
208,Dwight Powell,DAL,,,C,79,21.2,8.5,3.2,5.4,59.3,0.4,1.1,33.3,1.7,2.3,71.9,5.6,1.2,0.8,0.4,0.7,5,0,18.82,128,Dwight Powell,C,Dallas Mavericks,"$9,003,125.00"
209,Jerami Grant,OKC,,,SF,81,20.3,8.4,3,5.6,53.5,0.4,1.4,29.1,2,3,67.5,3.9,0.7,0.4,1,0.7,2,0,16.19,339,Jerami Grant,SF,Oklahoma City Thunder,"$1,524,305.00"
210,Garrett Temple,SAC,,,SF,65,24.8,8.4,3.1,7.3,41.8,1.4,3.5,39.2,0.9,1.2,76.9,2.3,1.9,0.9,0.4,1.2,0,0,10.29,141,Garrett Temple,SF,Sacramento Kings,"$8,000,000.00"
211,Marcin Gortat,WSH,,,C,82,25.3,8.4,3.5,6.8,51.8,0,0,0,1.3,2,67.5,7.6,1.8,0.5,0.7,1.2,15,0,14.7,89,Marcin Gortat,C,Washington Wizards,"$12,782,609.00"
212,Devin Harris,DAL,DEN,,G,71,18.9,8.4,2.6,6.4,41.2,1.1,3.2,34.8,2,2.4,83.5,1.8,2.1,0.7,0.2,1.1,0,0,13.08,210,Devin Harris,G,Denver Nuggets,"$4,402,546.00"
213,Jerian Grant,CHI,,,G,74,22.8,8.4,2.8,6.8,41.6,0.8,2.5,32.6,1.9,2.5,74.5,2.3,4.6,0.9,0.1,1.2,5,0,14.3,267,Jerian Grant,G,Chicago Bulls,"$2,639,314.00"
214,Derrick Rose,UTAH,CLE,MIN,PG,25,16.8,8.4,3.2,7.4,43.5,0.3,1.2,23.3,1.6,1.8,87,1.4,1.5,0.3,0.2,1.4,0,0,11.53,574,Derrick Rose,PG,Minnesota Timberwolves,"$290,951.00"
215,JR Smith,CLE,,,G,80,28.1,8.3,3,7.4,40.3,1.8,4.8,37.5,0.5,0.7,69.6,2.9,1.8,0.9,0.1,1,0,0,8.48,73,JR Smith,G,Cleveland Cavaliers,"$14,720,000.00"
216,Rajon Rondo,NO,,,PG,65,26.2,8.3,3.6,7.6,46.8,0.8,2.3,33.3,0.4,0.7,54.3,4,8.2,1.1,0.2,2.3,15,2,15.28,243,Rajon Rondo,PG,New Orleans Pelicans,"$3,300,000.00"
217,Evan Turner,POR,,,G,79,25.7,8.2,3.3,7.3,44.7,0.5,1.7,31.8,1.2,1.4,85,3.1,2.2,0.6,0.4,1.3,0,0,9.88,59,Evan Turner,G,Portland Trail Blazers,"$17,131,148.00"
218,Thabo Sefolosha,UTAH,,,F,38,21.2,8.2,3.1,6.3,49.2,0.8,2.2,38.1,1.2,1.4,81.5,4.2,0.9,1.4,0.3,0.8,2,0,15.86,190,Thabo Sefolosha,F,Utah Jazz,"$5,500,000.00"
219,Jarrett Allen,BKN,,,C,72,20,8.2,3.3,5.5,58.9,0.1,0.2,33.3,1.6,2,77.6,5.4,0.7,0.4,1.2,1.1,4,0,17.56,300,Jarrett Allen,C,Brooklyn Nets,"$2,034,120.00"
220,Dante Exum,UTAH,,,PG,14,16.8,8.1,3,6.2,48.3,0.4,1.3,27.8,1.8,2.2,80.6,1.9,3.1,0.6,0.2,1.4,0,0,16.72,200,Dante Exum,PG,Utah Jazz,"$4,992,385.00"
221,Dejounte Murray,SA,,,PG,81,21.5,8.1,3.3,7.5,44.3,0.1,0.4,26.5,1.3,1.8,70.9,5.7,2.9,1.2,0.4,1.7,7,0,15.09,408,Dejounte Murray,PG,San Antonio Spurs,"$1,312,611.00"
222,Delon Wright,TOR,,,SG,69,20.8,8,2.9,6.3,46.5,0.8,2.2,36.6,1.4,1.7,82.9,2.9,2.9,1,0.5,1.1,1,0,16.49,270,Delon Wright,SG,Toronto Raptors,"$2,536,898.00"
223,Aaron Jackson,HOU,,,F,1,35,8,3,9,33.3,1,4,25,1,2,50,3,1,0,0,1,0,0,2.47,596,Aaron Jackson,F,Houston Rockets,"$4,608.00"
