RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
281,Marvin Williams,MIL,CHA,,F,58,19.5,5.9,2.1,4.6,44.6,1,2.7,35.9,0.8,1,86,3.2,1,0.6,0.5,0.6,0,0,11.27,506,Marvin Williams,F,Milwaukee Bucks,"$604,278 "
282,Wilson Chandler,BKN,,,F,35,21,5.9,2.1,5.2,40.4,1.1,3.5,30.6,0.6,0.7,87,4.1,1.1,0.5,0.3,1,0,0,7.4,374,Wilson Chandler,F,Brooklyn Nets,"$1,620,564 "
283,Kyle Anderson,MEM,,,SF,67,19.9,5.8,2.3,4.9,47.4,0.4,1.3,28.2,0.8,1.2,66.7,4.3,2.4,0.8,0.6,1,0,0,12.57,141,Kyle Anderson,SF,Memphis Grizzlies,"$9,073,050 "
284,Dewayne Dedmon,SAC,ATL,,C,44,17.6,5.8,2.3,5.8,40,0.5,2.4,20.6,0.7,0.8,83.3,5.7,0.5,0.6,0.9,1.3,3,0,9.4,93,Dewayne Dedmon,C,Atlanta Hawks,"$13,333,333 "
285,P.J. Dozier,DEN,,,SG,29,14.2,5.8,2.2,5.4,41.4,0.6,1.7,34.7,0.7,1,72.4,1.9,2.2,0.5,0.2,0.9,0,0,11.66,,P.J. Dozier,SG,Denver Nuggets,"183,115"
286,Anzejs Pasecniks,WSH,,,C,27,16.2,5.8,2.3,4.3,52.6,0,0.1,0,1.3,2.1,58.6,4,0.7,0.3,0.4,0.9,0,0,11.29,514,Anzejs Pasecniks,C,Washington Wizards,"$482,144 "
287,Wes Iwundu,ORL,,,SF,52,18.3,5.8,1.9,4.5,41.6,0.5,1.6,34.1,1.5,1.9,80.4,2.5,1.2,0.5,0.3,0.5,0,0,10.36,400,Wes Iwundu,SF,Orlando Magic,"$1,618,420 "
288,Maurice Harkless,LAC,NY,,SF,62,23,5.8,2.3,4.6,50.2,0.5,1.6,34.7,0.6,1.1,59.1,3.9,1.1,0.9,0.5,0.9,0,0,9.78,118,Maurice Harkless,SF,New York Knicks,"$11,011,234 "
289,Skal Labissiere,POR,ATL,,F,33,17.2,5.8,2.5,4.5,55.1,0.1,0.4,23.1,0.8,1,75.8,5.1,1.3,0.2,0.9,0.9,1,0,15.38,304,Skal Labissiere,F,Portland Trail Blazers,"$2,338,847 "
290,Bol Bol,DEN,,,C,7,12.4,5.7,2,4,50,0.6,1.3,44.4,1.1,1.4,80,2.7,0.9,0.3,0.9,1.4,0,0,14.41,,Bol Bol,C,Denver Nuggets,"79,568"
291,Nickeil Alexander-Walker,NO,,,SG,47,12.6,5.7,2.1,5.7,36.8,1,2.8,34.6,0.5,0.8,67.6,1.8,1.9,0.4,0.2,1.1,0,0,8.92,271,Nickeil Alexander-Walker,SG,New Orleans Pelicans,"$2,964,840 "
292,Jakob Poeltl,SA,,,C,66,17.7,5.6,2.5,4,62.4,0,0,0,0.6,1.3,46.5,5.7,1.8,0.6,1.4,0.8,4,0,19.19,242,Jakob Poeltl,C,San Antonio Spurs,"$3,754,886 "
293,Darius Bazley,OKC,,,PF,61,18.5,5.6,2,5.2,39.4,0.8,2.3,34.8,0.7,1,69.4,4,0.7,0.4,0.7,0.7,1,0,9.64,309,Darius Bazley,PF,Oklahoma City Thunder,"$2,284,800 "
294,Damian Jones,ATL,,,C,55,16.1,5.6,2.2,3.2,68,0,0.2,22.2,1.1,1.5,73.8,3.7,0.6,0.5,0.7,0.5,0,0,15.58,308,Damian Jones,C,Atlanta Hawks,"$2,305,057 "
295,Justin Jackson,DAL,,,F,65,16.1,5.5,2.1,5.2,39.6,0.7,2.5,29.4,0.6,0.8,84,2.4,0.8,0.2,0.2,0.2,0,0,9.5,264,Justin Jackson,F,Dallas Mavericks,"$3,280,920 "
296,Solomon Hill,MIA,MEM,,SF,59,18.4,5.5,1.9,4.7,39.6,1.1,2.9,36.8,0.7,0.9,74.1,2.8,1.8,0.7,0.2,0.9,0,0,9.86,99,Solomon Hill,SF,Miami Heat,"$12,758,781 "
297,Alex Caruso,LAL,,,SG,64,18.4,5.5,1.9,4.5,41.2,0.6,1.9,33.3,1.1,1.5,73.4,1.9,1.9,1.1,0.3,0.8,0,0,10.79,278,Alex Caruso,SG,Los Angeles Lakers,"$2,750,000 "
298,Garrison Mathews,WSH,,,SG,18,12.6,5.4,1.3,3.1,42.9,1.1,2.6,41.3,1.7,1.9,91.2,1.3,0.6,0.4,0.1,0.4,0,0,13.14,,Garrison Mathews,SG,Washington Wizards,"79,568"
299,Torrey Craig,DEN,,,SF,58,18.5,5.4,2.1,4.6,46.1,0.8,2.4,32.6,0.4,0.6,61.1,3.3,0.8,0.4,0.6,0.4,2,0,10.79,325,Torrey Craig,SF,Denver Nuggets,"$2,000,000 "
300,Robin Lopez,MIL,,,C,66,14.5,5.4,2.2,4.5,49.2,0.5,1.6,33.3,0.4,0.8,52.8,2.4,0.7,0.2,0.7,1,0,0,10.21,214,Robin Lopez,C,Milwaukee Bucks,"$4,767,000 "
301,Pat Connaughton,MIL,,,SG,67,18.6,5.4,2,4.5,45.5,0.8,2.5,33.1,0.5,0.6,77.5,4.2,1.6,0.4,0.5,0.8,0,0,11.56,346,Pat Connaughton,SG,Milwaukee Bucks,"$1,723,050 "
302,Mo Bamba,ORL,,,C,62,14.2,5.4,2.1,4.6,46.2,0.6,1.7,34.6,0.5,0.7,67.4,4.9,0.7,0.4,1.4,0.7,2,0,17.57,193,Mo Bamba,C,Orlando Magic,"$5,697,600 "
303,David Nwaba,BKN,,,SF,20,13.4,5.2,1.9,3.6,52.1,0.6,1.4,42.9,0.9,1.4,66.7,2.3,0.4,0.6,0.6,0.4,0,0,14.03,479,David Nwaba,SF,Brooklyn Nets,"$903,111 "
304,Robert Williams III,BOS,,,C,29,13.4,5.2,2.2,3,72.7,0,0,0,0.8,1.2,64.7,4.4,0.9,0.8,1.2,0.7,0,0,23.12,335,Robert Williams III,C,Boston Celtics,"$1,937,520 "
305,Sterling Brown,MIL,,,SF,52,14.8,5.1,1.8,4.9,37.1,0.8,2.6,32.4,0.6,0.8,80,3.5,1,0.6,0.1,0.8,1,0,9.57,399,Sterling Brown,SF,Milwaukee Bucks,"$1,618,520 "
306,Raul Neto,PHI,,,PG,54,12.4,5.1,1.9,4.1,45.5,0.6,1.6,38.6,0.7,0.9,83,1.1,1.8,0.4,0.1,0.9,0,0,12.72,364,Raul Neto,PG,Philadelphia 76ers,"$1,620,564 "
307,Chris Chiozza,WSH,BKN,,G,28,14.3,5.1,2,5,39.3,1,2.6,37.5,0.2,0.2,100,1.9,3,0.8,0.1,1.1,1,0,12.02,,Chris Chiozza,G,Washington Wizards,"79,568"
308,Jerome Robinson,LAC,WSH,,SG,63,15.5,5.1,1.8,4.9,37.1,0.8,2.4,32,0.6,0.9,70.2,2,1.4,0.4,0.3,0.8,0,0,7.4,248,Jerome Robinson,SG,Washington Wizards,"$3,567,720 "
309,Jamal Crawford,BKN,,,G,1,6,5,2,4,50,1,2,50,0,0,0,0,3,0,0,0,0,0,33.31,,Jamal Crawford,G,Brooklyn Nets,"289,803"
309,Isaac Bonga,WSH,,,G,66,18.9,5,1.8,3.5,50.4,0.4,1.1,35.2,1,1.3,81.2,3.4,1.2,0.7,0.3,0.9,0,0,10.23,453,Isaac Bonga,G,Washington Wizards,"$1,416,842 "
311,Vince Carter,ATL,,,G,60,14.6,5,1.8,5.1,35.2,1,3.4,30.2,0.4,0.5,79.3,2.1,0.8,0.4,0.4,0.6,0,0,7.58,391,Vince Carter,G,Atlanta Hawks,"$1,620,564 "
312,Cody Martin,CHA,,,SF,48,18.8,5,1.9,4.3,43,0.4,1.6,23.4,0.9,1.4,64.6,3.3,2,0.8,0.2,0.9,0,0,10.54,473,Cody Martin,SF,Charlotte Hornets,"$1,173,310 "
313,Patrick Patterson,LAC,,,PF,59,13.2,4.9,1.6,3.9,40.8,1.1,2.9,39,0.6,0.7,81.4,2.6,0.7,0.1,0.1,0.4,1,0,11.57,368,Patrick Patterson,PF,LA Clippers,"$1,620,564 "
314,Jevon Carter,PHX,,,PG,58,16.3,4.9,1.7,4.2,41.6,1.1,2.5,42.5,0.4,0.5,85.2,2,1.4,0.8,0.3,0.6,0,0,11.36,441,Jevon Carter,PG,Phoenix Suns,"$1,416,852 "
315,Matt Thomas,TOR,,,SG,41,10.7,4.9,1.8,3.7,48.7,1.1,2.4,47.5,0.2,0.3,75,1.5,0.5,0.2,0,0.4,0,0,13.35,497,Matt Thomas,SG,Toronto Raptors,"$898,310 "
316,Tony Bradley,UTAH,,,C,58,11.4,4.9,2.2,3.3,66.7,0.1,0.1,100,0.5,0.8,65.2,4.6,0.4,0.2,0.6,0.5,1,0,21.78,332,Tony Bradley,C,Utah Jazz,"$1,962,360 "
317,Edmond Sumner,IND,,,PG,31,14.4,4.9,2,4.6,43,0.5,1.7,26.4,0.5,0.9,55.2,1.5,1.8,0.5,0.3,0.7,0,0,10.18,326,Edmond Sumner,PG,Indiana Pacers,"$2,000,000 "
318,Chris Clemons,HOU,,,G,33,8.8,4.9,1.7,4.3,40.1,1.1,3.2,34.6,0.3,0.3,90.9,0.9,0.8,0.3,0.2,0.6,0,0,13.19,509,Chris Clemons,G,Houston Rockets,"$563,347 "
319,Mario Hezonja,POR,,,F,53,16.4,4.8,1.7,4.1,42.2,0.5,1.5,30.8,0.9,1.1,81.4,3.5,0.9,0.7,0.2,0.8,1,0,9.56,344,Mario Hezonja,F,Portland Trail Blazers,"$1,737,145 "
320,Mike Muscala,OKC,,,C,47,12.2,4.8,1.6,4,40.7,1.1,3,37.8,0.4,0.5,81.8,2.3,0.9,0.2,0.3,0.4,0,0,12.51,323,Mike Muscala,C,Oklahoma City Thunder,"$2,028,594 "
321,Dzanan Musa,BKN,,,F,40,12.2,4.8,1.6,4.3,37.2,0.5,2,24.4,1.1,1.5,75,2.2,1.1,0.4,0,0.9,0,0,9.42,337,Dzanan Musa,F,Brooklyn Nets,"$1,911,600 "
322,Justin Wright-Foreman,UTAH,,,G,4,11.3,4.8,1.8,5,35,0.5,2.5,20,0.8,1,75,1.3,1.8,0.5,0,0.8,0,0,8.84,,Justin Wright-Foreman,G,Utah Jazz,"$79,568 "
323,Matisse Thybulle,PHI,,,SG,65,19.8,4.7,1.7,4.1,42.3,0.9,2.4,35.7,0.4,0.6,61,1.6,1.2,1.4,0.7,0.8,0,0,10.02,287,Matisse Thybulle,SG,Philadelphia 76ers,"$2,582,160 "
324,Thon Maker,DET,,,F,60,12.9,4.7,1.6,3.2,48.2,0.4,1.1,34.4,1.2,1.8,66.4,2.8,0.7,0.4,0.7,0.8,2,0,13.75,247,Thon Maker,F,Detroit Pistons,"$3,569,643 "
325,Cheick Diallo,PHX,,,F,47,10.2,4.7,2,3,64.8,0,0.1,33.3,0.7,0.8,87.2,2.8,0.5,0.2,0.3,0.7,1,0,16.53,351,Cheick Diallo,F,Phoenix Suns,"$1,678,854 "
326,Isaiah Hartenstein,HOU,,,C,23,11.6,4.7,1.9,2.9,65.7,0,0.2,0,0.8,1.2,67.9,3.9,0.8,0.4,0.5,0.7,2,0,18.66,445,Isaiah Hartenstein,C,Houston Rockets,"$1,416,852 "
327,Patrick McCaw,TOR,,,SF,37,24.5,4.6,1.8,4.4,41.4,0.6,1.9,32.4,0.4,0.5,72.2,2.3,2.1,1.1,0.1,0.8,1,0,7.32,234,Patrick McCaw,SF,Toronto Raptors,"$4,000,000 "
328,JaKarr Sampson,IND,,,SF,34,13.9,4.6,2,3.4,59.1,0.1,0.4,15.4,0.5,0.8,66.7,2.6,0.6,0.5,0.4,0.4,0,0,12.6,379,JaKarr Sampson,SF,Indiana Pacers,"$1,620,564 "
329,Rodions Kurucs,BKN,,,SF,47,14.6,4.6,1.7,3.8,44.6,0.7,1.9,36.7,0.5,0.8,63.2,2.9,1.1,0.5,0.1,1,0,0,8.9,348,Rodions Kurucs,SF,Brooklyn Nets,"$1,699,236 "
330,Andre Iguodala,MIA,MEM,,F,21,19.9,4.6,1.8,4.2,43.2,0.7,2.2,29.8,0.3,0.7,40,3.7,2.4,0.7,1,1.2,0,0,10.53,67,Andre Iguodala,F,Miami Heat,"$17,185,185 "
331,Dante Exum,UTAH,CLE,,PG,35,13.9,4.5,1.6,3.4,47.1,0.4,1.2,34.9,0.9,1.2,74.4,1.9,1.1,0.4,0.2,0.9,0,0,10.38,133,Dante Exum,PG,Cleveland Cavaliers,"$9,600,000 "
332,Ryan Arcidiacono,CHI,,,G,58,16,4.5,1.6,3.8,40.9,0.9,2.4,39.1,0.5,0.7,71.1,1.9,1.7,0.5,0.1,0.6,0,0,9.04,270,Ryan Arcidiacono,G,Chicago Bulls,"$3,000,000 "
332,Jerian Grant,WSH,,,G,6,13.3,4.5,1.7,4.5,37,0.3,1.3,25,0.8,1.2,71.4,1,1.5,0.2,0.2,0.5,0,0,6.68,,Jerian Grant,G,Washington Wizards,"196,288"
334,Courtney Lee,DAL,,,G,24,14.4,4.5,1.7,3.4,48.8,0.9,2,44.7,0.3,0.3,85.7,1.3,0.5,0.8,0.3,0.5,0,0,10.87,98,Courtney Lee,G,Dallas Mavericks,"$12,759,670 "
335,Treveon Graham,ATL,MIN,,F,55,16.9,4.4,1.6,4.4,36,0.6,2.2,27.5,0.7,1,64.3,2.7,0.8,0.4,0.1,0.5,0,0,6.61,357,Treveon Graham,F,Atlanta Hawks,"$1,645,357 "
336,Khem Birch,ORL,,,C,48,19.2,4.4,1.5,3,51,0,0,0,1.4,2.1,65.3,4.6,1,0.4,0.5,0.6,0,0,11.7,268,Khem Birch,C,Orlando Magic,"$3,000,000 "
337,Nic Claxton,BKN,,,PF,15,12.5,4.4,1.8,3.2,56.3,0.1,0.5,14.3,0.7,1.4,52.4,2.9,1.1,0.1,0.5,0.6,0,0,14.88,488,Nic Claxton,PF,Brooklyn Nets,"$898,310 "
338,Yogi Ferrell,SAC,,,PG,50,10.6,4.4,1.6,3.8,42,0.5,1.6,30.4,0.7,0.8,85.7,1,1.4,0.4,0.1,0.6,0,0,12.23,266,Yogi Ferrell,PG,Sacramento Kings,"$3,150,000 "
339,Donta Hall,BKN,DET,,F,9,14.8,4.3,1.7,2.4,68.2,0,0,0,1,2,50,4.2,0.4,0.3,0.7,0.6,0,0,13.66,,Donta Hall,F,Brooklyn Nets,"101,504"
339,Al-Farouq Aminu,ORL,,,SF,18,21.1,4.3,1.4,4.8,29.1,0.5,2,25,1.1,1.6,65.5,4.8,1.2,1,0.4,0.9,1,0,7.62,139,Al-Farouq Aminu,SF,Orlando Magic,"$9,258,000 "
341,Bruno Fernando,ATL,,,F,56,12.7,4.3,1.8,3.6,51.8,0.1,0.7,13.5,0.5,0.9,56.9,3.5,0.9,0.3,0.3,0.8,1,0,11.96,456,Bruno Fernando,F,Atlanta Hawks,"$1,400,000 "
342,Troy Daniels,LAL,DEN,,G,47,11.3,4.3,1.5,4,38.7,1,2.8,34.8,0.2,0.3,62.5,1.1,0.4,0.2,0.1,0.3,0,0,8.48,517,Troy Daniels,G,Denver Nuggets,"$384,541 "
343,Ryan Broekhoff,DAL,,,G,17,10.6,4.2,1.3,3.5,37.3,1.2,3,39.2,0.4,0.5,87.5,2.5,0.6,0.3,0.2,0.4,0,0,13.08,436,Ryan Broekhoff,G,Dallas Mavericks,"$1,416,852 "
344,Iman Shumpert,BKN,,,G,13,18.5,4.2,1.6,4.9,32.8,0.6,2.5,24.2,0.3,0.5,57.1,2.6,0.9,0.9,0.2,0.8,0,0,5.3,428,Iman Shumpert,G,Brooklyn Nets,"$1,419,138 "
345,Elie Okobo,PHX,,,G,55,13.1,4,1.3,3.3,39.8,0.5,1.3,35.2,0.9,1.3,70.4,1.6,2.1,0.4,0.1,0.7,0,0,10.68,438,Elie Okobo,G,Phoenix Suns,"$1,416,852 "
346,Marko Guduric,MEM,,,G,44,11,3.9,1.4,3.6,39.5,0.6,1.9,30.1,0.5,0.6,92.3,1.7,1,0.3,0.2,0.8,0,0,8.82,285,Marko Guduric,G,Memphis Grizzlies,"$2,625,000 "
347,Terrance Ferguson,OKC,,,SF,56,22.4,3.9,1.4,3.9,35.5,0.9,3,29.2,0.3,0.4,75,1.3,0.9,0.5,0.3,0.6,0,0,3.71,297,Terrance Ferguson,SF,Oklahoma City Thunder,"$2,475,840 "
348,Gary Payton II,WSH,,,SG,29,14.9,3.9,1.7,4,41.4,0.4,1.6,28.3,0.1,0.3,50,2.8,1.7,1.1,0.2,0.7,1,0,11.32,474,Gary Payton II,SG,Washington Wizards,"$1,052,909 "
349,DaQuan Jeffries,SAC,,,SG,13,10.8,3.8,1.5,3.1,50,0.4,1.4,27.8,0.4,0.5,83.3,1.4,0.5,0.3,0.1,0.2,0,0,11.24,,DaQuan Jeffries,SG,Sacramento Kings,"898,310"
350,Gary Clark,ORL,HOU,,F,42,13.5,3.7,1.3,3.2,40.6,0.9,2.6,35.1,0.2,0.2,90,2.6,0.4,0.1,0.5,0.2,0,0,10.74,510,Gary Clark,F,Orlando Magic,"$555,409 "
351,Noah Vonleh,MIN,DEN,,F,36,10.5,3.7,1.4,2.6,56.5,0.1,0.4,20,0.7,0.9,78.1,3.4,0.8,0.3,0.2,0.6,0,0,15.5,327,Noah Vonleh,F,Denver Nuggets,"$2,000,000 "
352,Theo Pinson,BKN,,,G,33,11.1,3.6,1.4,4.7,29,0.5,2.4,18.8,0.5,0.5,93.8,1.6,1.7,0.5,0.1,1,0,0,5.22,427,Theo Pinson,G,Brooklyn Nets,"$1,445,697 "
352,Tremont Waters,BOS,,,PG,11,10.8,3.6,1.3,4.5,28.6,0.4,2.2,16.7,0.7,0.7,100,1.1,1.5,0.9,0.2,1.4,0,0,4.37,,Tremont Waters,PG,Boston Celtics,"79,568"
352,Anthony Tolliver,POR,SAC,MEM,PF,55,15.9,3.6,1.2,3.3,35.7,0.9,2.6,33.8,0.4,0.5,72.4,2.8,0.8,0.3,0.2,0.6,1,0,7,527,Anthony Tolliver,PF,Memphis Grizzlies,"$183,115 "
355,DeMarre Carroll,SA,HOU,,F,24,12.1,3.6,1,2.8,37.9,0.3,1.4,24.2,1.2,1.8,69,2.3,1,0.3,0.2,0.7,0,0,9.14,513,DeMarre Carroll,F,Houston Rockets,"$512,721 "
356,D.J. Wilson,MIL,,,PF,37,9.8,3.6,1.4,3.6,39.4,0.5,2,24.7,0.3,0.5,61.1,2.5,0.7,0.1,0.1,0.5,0,0,8.22,272,D.J. Wilson,PF,Milwaukee Bucks,"$2,961,120 "
357,Nassir Little,POR,,,SF,48,11.9,3.6,1.4,3.1,43,0.3,1.2,23.7,0.6,0.9,63.6,2.3,0.5,0.3,0.3,0.3,1,0,9.64,318,Nassir Little,SF,Portland Trail Blazers,"$2,105,520 "
358,Kyle O'Quinn,PHI,,,C,29,10.8,3.5,1.4,2.9,49.4,0.2,0.9,25.9,0.4,0.7,55,4,1.8,0.2,0.8,0.7,2,0,18.65,370,Kyle O'Quinn,C,Philadelphia 76ers,"$1,620,564 "
359,Mfiondu Kabengele,LAC,,,C,12,5.3,3.5,1.2,2.7,43.8,0.8,1.7,45,0.4,0.4,100,0.9,0.2,0.2,0.2,0.2,0,0,18.28,329,Mfiondu Kabengele,C,LA Clippers,"$1,977,000 "
359,Miye Oni,UTAH,,,SG,10,10.9,3.5,1.2,3.2,37.5,0.7,1.9,36.8,0.4,0.5,80,1.7,0.4,0.4,0.2,0.4,0,0,9.71,499,Miye Oni,SG,Utah Jazz,"$898,310 "
361,Kenrich Williams,NO,,,SF,39,21.3,3.5,1.3,3.8,34.7,0.6,2.5,25.8,0.2,0.7,34.6,4.8,1.5,0.7,0.5,0.6,0,0,7.47,432,Kenrich Williams,SF,New Orleans Pelicans,"$1,416,852 "
362,Grant Williams,BOS,,,PF,69,15.1,3.4,1.3,3.1,41.2,0.3,1.4,25,0.6,0.8,72.2,2.6,1,0.4,0.5,0.7,0,0,7.91,301,Grant Williams,PF,Boston Celtics,"$2,379,840 "
363,Lance Thomas,BKN,,,F,7,14,3.4,1.1,3.3,34.8,0.6,1.9,30.8,0.6,0.6,100,1.9,0.9,0,0,0.9,0,0,3.06,170,Lance Thomas,F,Brooklyn Nets,"$7,119,650 "
364,Semi Ojeleye,BOS,,,PF,69,14.7,3.4,1.2,2.8,40.8,0.7,1.8,37.8,0.4,0.5,87.5,2.1,0.5,0.3,0.1,0.3,0,0,7.71,397,Semi Ojeleye,PF,Boston Celtics,"$1,618,520 "
365,Javonte Green,BOS,,,SF,48,9.8,3.4,1.3,2.6,50,0.2,0.7,27.3,0.6,0.9,66.7,1.9,0.5,0.5,0.2,0.5,0,0,13.12,498,Javonte Green,SF,Boston Celtics,"$898,310 "
366,Rodney McGruder,LAC,,,G,56,15.6,3.3,1.3,3.2,39.8,0.4,1.6,27,0.3,0.6,55.9,2.7,0.6,0.5,0.1,0.4,0,0,6.75,209,Rodney McGruder,G,LA Clippers,"$4,807,693 "
367,Ty Jerome,PHX,,,SG,31,10.6,3.3,1.2,3.6,33.6,0.5,1.6,28,0.4,0.5,75,1.5,1.4,0.5,0.1,0.6,0,0,7.97,314,Ty Jerome,SG,Phoenix Suns,"$2,193,480 "
368,Tacko Fall,BOS,,,C,7,4.7,3.3,1.6,2,78.6,0,0,0,0.1,0.4,33.3,2.1,0.1,0.1,0.6,0.4,0,0,28.49,,Tacko Fall,C,Boston Celtics,"$79,568 "
369,Carsen Edwards,BOS,,,PG,37,9.5,3.3,1.1,3.5,32.8,0.6,2.1,31.6,0.4,0.5,68.4,1.3,0.6,0.3,0.1,0.4,0,0,6.97,471,Carsen Edwards,PG,Boston Celtics,"$1,228,026 "
370,Amir Coffey,LAC,,,SG,18,8.8,3.2,1.3,3,42.6,0.3,1.1,31.6,0.3,0.6,54.5,0.9,0.8,0.3,0.1,0.4,0,0,8.55,,Amir Coffey,SG,LA Clippers,"79,568"
371,Jordan Bell,MIN,MEM,,F,29,8.8,3.2,1.2,2.3,52.2,0.1,0.4,33.3,0.7,1.1,61.3,2.8,0.6,0.1,0.3,0.7,0,0,13.97,389,Jordan Bell,F,Memphis Grizzlies,"$1,620,564 "
372,Goga Bitadze,IND,,,C,54,8.7,3.2,1.3,2.8,46.7,0.1,0.8,19,0.4,0.6,72.7,2,0.4,0.2,0.7,0.5,1,0,12.17,276,Goga Bitadze,C,Indiana Pacers,"$2,816,760 "
373,Matthew Dellavedova,CLE,,,PG,57,14.4,3.1,1.1,3.1,35.4,0.4,1.6,23.1,0.6,0.6,86.5,1.3,3.2,0.4,0,1,1,0,8.14,132,Matthew Dellavedova,PG,Cleveland Cavaliers,"$9,607,500 "
374,Paul Watson,ATL,TOR,,SG,10,8.7,3.1,1,2.6,38.5,0.4,1.2,33.3,0.7,0.9,77.8,1.7,0.8,0.4,0.1,0.3,0,0,12.59,,Paul Watson,SG,Atlanta Hawks,"$50,752 "
374,Rayjon Tucker,UTAH,,,G,20,8.1,3.1,1,2.2,46.5,0.2,0.9,17.6,1,1.2,82.6,1,0.3,0.1,0.1,0.4,0,0,9.77,508,Rayjon Tucker,G,Utah Jazz,"$578,573 "
376,Chris Silva,MIA,,,PF,44,7.9,3,1.1,1.8,61.5,0,0.1,0,0.8,1.3,67.3,2.9,0.5,0.2,0.5,0.7,0,0,17.31,515,Chris Silva,PF,Miami Heat,"$466,918 "
377,T.J. Leaf,IND,,,PF,28,7.9,3,1.3,3.1,41.9,0.2,0.6,27.8,0.3,0.6,43.8,2.5,0.3,0.4,0.1,0.3,1,0,12.93,277,T.J. Leaf,PF,Indiana Pacers,"$2,813,280 "
377,Bruno Caboclo,MEM,HOU,,F,30,8.1,3,1.3,3,42.7,0.2,1.1,18.2,0.3,0.3,88.9,2,0.4,0.5,0.6,0.4,1,0,14.13,341,Bruno Caboclo,F,Houston Rockets,"$1,845,301 "
377,Udonis Haslem,MIA,,,PF,4,11,3,1,2.8,36.4,0.3,0.8,33.3,0.8,1,75,4,0.3,0,0,0.3,0,0,6.51,376,Udonis Haslem,PF,Miami Heat,"$1,620,564 "
377,Zylan Cheatham,NO,,,F,4,12.8,3,1.5,2.3,66.7,0,0.3,0,0,0,0,2.3,0.8,0.3,0.3,1,0,0,6.74,,Zylan Cheatham,F,New Orleans Pelicans,"85,578"
377,BJ Johnson,ORL,,,F,10,8.3,3,0.9,3.2,28.1,0.3,0.9,33.3,0.9,1,90,1.5,0.3,0.3,0,0.6,0,0,5.44,,BJ Johnson,F,Orlando Magic,"$79,568 "
377,Johnathan Williams,WSH,,,F,15,12,3,1.3,2.3,55.9,0,0.1,0,0.5,0.9,53.8,4.3,0.5,0.1,0.5,0.3,0,0,14.03,,Johnathan Williams,F,Washington Wizards,"161,245"
377,Admiral Schofield,WSH,,,SF,33,11.2,3,1.1,2.8,38,0.6,1.8,31.1,0.3,0.5,66.7,1.4,0.5,0.2,0.1,0.2,0,0,6.18,476,Admiral Schofield,SF,Washington Wizards,"$1,000,000 "
384,Jaylen Hoard,POR,,,F,13,7.9,2.9,1.2,2.5,46.9,0,0.2,0,0.6,1,61.5,2.5,0.3,0.4,0,0.3,0,0,14.88,,Jaylen Hoard,F,Portland Trail Blazers,"163,356"
385,Andre Roberson,OKC,,,F,7,12.4,2.9,1.1,4.1,27.6,0.4,2,21.4,0.1,0.3,50,3.9,0.6,0.1,0.4,0.3,0,0,5.46,120,Andre Roberson,F,Oklahoma City Thunder,"$10,740,740 "
386,John Konchar,MEM,,,SG,19,9.5,2.8,1.3,1.9,64.9,0.3,0.5,50,0.1,0.1,50,2.5,1.2,0.4,0.2,0.4,0,0,18,,John Konchar,SG,Memphis Grizzlies,"$79,568 "
387,Justin Anderson,BKN,,,F,10,10.7,2.8,1,3.8,26.3,0.6,2.9,20.7,0.2,0.4,50,2.1,0.8,0,0.6,0.4,0,0,3.23,,Justin Anderson,F,Brooklyn Nets,79568
387,Naz Mitrou-Long,IND,,,G,5,9.4,2.8,1.2,3.4,35.3,0.4,2.4,16.7,0,0,0,1.4,1.6,0.2,0.2,0.6,0,0,7.83,,Naz Mitrou-Long,G,Indiana Pacers,"$79,568 "
387,Joakim Noah,LAC,,,C,5,10,2.8,0.8,1.6,50,0,0,0,1.2,1.6,75,3.2,1.4,0.2,0.2,1.2,0,0,11.11,,Joakim Noah,C,LA Clippers,79568
390,Thanasis Antetokounmpo,MIL,,,SF,20,6.5,2.8,1.2,2.4,50,0,0.5,0,0.4,0.9,41.2,1.2,0.8,0.4,0.1,0.6,0,0,12.25,424,Thanasis Antetokounmpo,SF,Milwaukee Bucks,"$79,568 "
390,Marial Shayok,PHI,,,G,4,7,2.8,0.8,3,25,0.5,1.5,33.3,0.8,1,75,1.8,0.3,0,0.3,0.8,0,0,1.48,,Marial Shayok,G,Philadelphia 76ers,79568
392,Jarrod Uthoff,WSH,MEM,,F,7,7.6,2.7,1,2.6,38.9,0.4,1.3,33.3,0.3,0.3,100,0.9,0,0.1,0,0,0,0,8.83,,Jarrod Uthoff,F,Washington Wizards,"163,356"
393,Deonte Burton,OKC,,,G,39,9.1,2.7,1.1,3.2,34.4,0.3,1.4,18.9,0.2,0.4,57.1,1.5,0.4,0.2,0.3,0.5,0,0,4.31,433,Deonte Burton,G,Oklahoma City Thunder,"$1,416,852 "
393,Jarrell Brantley,UTAH,,,PF,9,10.7,2.7,1.1,3.1,35.7,0.3,1.4,23.1,0.1,0.2,50,2.2,1.2,0.3,0.6,0.8,0,0,8.06,,Jarrell Brantley,PF,Utah Jazz,79568
