RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
227,Rodney Stuckey,IND,,,PG,39,17.8,7.2,2.3,6.3,37.3,0.5,1.5,31.7,2.1,2.7,74.8,2.2,2.2,0.4,0,1.4,0,0,9.53,144,Rodney Stuckey,PG,Indiana Pacers,"$7,000,000 "
228,Thabo Sefolosha,ATL,,,F,62,25.7,7.2,2.8,6.4,44.1,0.7,1.9,34.2,0.9,1.2,73.3,4.4,1.7,1.5,0.5,0.9,0,0,11.92,224,Thabo Sefolosha,F,Atlanta Hawks,"$3,850,000 "
229,Tim Frazier,NO,,,PG,65,23.5,7.1,2.5,6.2,40.3,0.6,2,31.3,1.5,2,76,2.7,5.2,0.9,0.1,1.6,7,1,12.4,301,Tim Frazier,PG,New Orleans Pelicans,"$2,090,000 "
230,Larry Nance Jr.,LAL,,,PF,63,22.9,7.1,3,5.7,52.6,0.2,0.6,27.8,0.9,1.3,73.8,5.9,1.5,1.3,0.6,0.9,7,0,15.76,354,Larry Nance Jr.,PF,Los Angeles Lakers,"$1,207,680 "
231,Brandon Jennings,WSH,NY,,G,81,22.2,7.1,2.4,6.6,35.9,1,3.1,31.3,1.4,1.9,75,2.4,4.9,0.9,0,1.6,3,0,12.09,190,Brandon Jennings,G,Washington Wizards,"$5,000,000 "
232,Matt Barnes,SAC,GS,,SF,74,24,7.1,2.5,6.4,39.1,1.2,3.6,33.1,0.9,1.2,78.7,5.2,2.6,0.6,0.4,1.4,4,0,10.36,561,Matt Barnes,SF,Golden State Warriors,"$242,224 "
233,Justin Anderson,DAL,PHI,,F,75,16.4,7.1,2.5,5.8,42.5,0.8,2.6,29.9,1.4,1.7,79.1,3.3,0.9,0.5,0.3,0.9,0,0,13.96,327,Justin Anderson,F,Philadelphia 76ers,"$1,514,160 "
234,Anthony Tolliver,SAC,,,PF,65,22.7,7.1,2.4,5.4,44.2,1.4,3.5,39.1,0.9,1.3,74.4,3.6,1.2,0.5,0.3,0.9,1,0,11.17,131,Anthony Tolliver,PF,Sacramento Kings,"$8,000,000 "
235,Joe Ingles,UTAH,,,SG,82,24,7.1,2.5,5.5,45.2,1.5,3.4,44.1,0.6,0.8,73.5,3.2,2.7,1.2,0.1,1.3,0,0,12.44,296,Joe Ingles,SG,Utah Jazz,"$2,150,000 "
236,Solomon Hill,NO,,,SF,80,29.7,7,2.3,6,38.3,1.2,3.4,34.8,1.3,1.6,80.5,3.8,1.8,0.9,0.4,1,0,0,8.06,93,Solomon Hill,SF,New Orleans Pelicans,"$11,241,218 "
237,Josh Huestis,OKC,,,F,2,15.5,7,3,5.5,54.5,1,2,50,0,0.5,0,4.5,1.5,0,1.5,0,0,0,26.15,357,Josh Huestis,F,Oklahoma City Thunder,"$1,191,480 "
238,Justin Hamilton,BKN,,,C,64,18.4,6.9,2.7,5.9,45.9,0.9,2.8,30.6,0.6,0.8,75,4.1,0.9,0.5,0.7,0.7,1,0,13.61,252,Justin Hamilton,C,Brooklyn Nets,"$3,000,000 "
239,T.J. McConnell,PHI,,,PG,81,26.3,6.9,2.9,6.3,46.1,0.1,0.7,20,0.9,1.1,81.1,3.1,6.6,1.7,0.1,2,5,0,13.73,463,T.J. McConnell,PG,Philadelphia 76ers,"$874,636 "
240,Patrick Patterson,TOR,,,PF,65,24.6,6.8,2.4,5.9,40.1,1.4,3.9,37.2,0.7,0.9,71.7,4.5,1.2,0.6,0.4,0.6,1,0,10.8,161,Patrick Patterson,PF,Toronto Raptors,"$6,050,000 "
241,Ian Clark,GS,,,G,77,14.8,6.8,2.7,5.6,48.7,0.8,2.1,37.4,0.6,0.8,75.9,1.6,1.2,0.5,0.1,0.7,0,0,13.22,435,Ian Clark,G,Golden State Warriors,"$980,431 "
242,Bobby Portis,CHI,,,C,64,15.6,6.8,2.9,5.9,48.8,0.5,1.5,33.3,0.6,0.9,66.1,4.6,0.5,0.3,0.2,0.6,5,0,14.99,331,Bobby Portis,C,Chicago Bulls,"$1,453,680 "
243,Jared Dudley,PHX,,,SF,64,21.3,6.8,2.5,5.4,45.4,1.2,3.2,37.9,0.7,1,66.2,3.5,1.9,0.7,0.3,1.1,0,0,10.58,102,Jared Dudley,SF,Phoenix Suns,"$10,470,000 "
244,Lance Stephenson,IND,NO,MIN,G,18,20.1,6.8,3,6.7,45,0.3,1.1,30,0.4,0.7,61.5,2.9,3.3,0.3,0.2,1.4,0,0,9.66,219,Lance Stephenson,G,Indiana Pacers,"$4,000,000 "
245,John Henson,MIL,,,F,58,19.4,6.8,2.7,5.3,51.5,0,0,0,1.3,1.8,69.2,5.1,1,0.5,1.3,0.9,0,0,15.35,74,John Henson,F,Milwaukee Bucks,"$12,517,606 "
246,Brandan Wright,MEM,,,F,28,16,6.8,3,4.8,61.5,0,0,0,0.8,1.3,65.7,2.8,0.5,0.4,0.7,0.4,0,0,18.61,174,Brandan Wright,F,Memphis Grizzlies,"$5,709,880 "
247,Alec Burks,UTAH,,,SG,42,15.5,6.7,2.4,5.9,39.9,0.6,1.8,32.9,1.4,1.9,76.9,2.9,0.7,0.4,0.1,0.8,0,0,11.65,106,Alec Burks,SG,Utah Jazz,"$10,154,495 "
248,Raymond Felton,LAC,,,G,80,21.3,6.7,2.8,6.4,43,0.6,1.8,31.9,0.6,0.8,78.1,2.7,2.4,0.8,0.3,1,0,0,10.9,393,Raymond Felton,G,LA Clippers,"$980,431 "
249,Devin Harris,DAL,,,G,65,16.7,6.7,2.1,5.2,39.9,0.9,2.7,32.8,1.6,2,82.9,2,2.1,0.7,0.1,0.9,0,0,13.84,210,Devin Harris,G,Dallas Mavericks,"$4,227,996 "
250,James Ennis III,MEM,,,F,64,23.5,6.7,2.3,5,45.5,0.8,2.1,37.2,1.3,1.7,78.2,4,1,0.7,0.3,0.9,1,0,10.62,264,James Ennis III,F,Memphis Grizzlies,"$2,898,000 "
251,Dwight Powell,DAL,,,C,77,17.3,6.7,2.5,4.9,51.5,0.3,1,28.4,1.4,1.8,75.9,4,0.6,0.8,0.5,0.4,2,0,17.66,121,Dwight Powell,C,Dallas Mavericks,"$8,375,000 "
252,P.J. Tucker,TOR,PHX,,PF,81,27.6,6.7,2.5,6,41.3,0.9,2.4,35.7,0.9,1.1,77.4,5.8,1.2,1.4,0.2,0.8,3,0,10.54,184,P.J. Tucker,PF,Toronto Raptors,"$5,300,000 "
253,Marcus Thornton,WSH,,,SG,33,17.4,6.6,2.5,6.4,40,0.8,2.4,35,0.7,0.8,85.2,2.3,1.2,0.6,0.1,0.8,0,0,10.44,404,Marcus Thornton,SG,Washington Wizards,"$980,431 "
254,Kosta Koufos,SAC,,,C,71,20,6.6,3,5.5,55.1,0,0,0,0.5,0.9,61.3,5.7,0.7,0.5,0.7,0.9,4,0,13.82,125,Kosta Koufos,C,Sacramento Kings,"$8,046,500 "
255,Andre Roberson,OKC,,,F,79,30.1,6.6,2.7,5.9,46.4,0.6,2.3,24.5,0.6,1.4,42.3,5.1,1,1.2,1,0.6,2,0,9.64,295,Andre Roberson,F,Oklahoma City Thunder,"$2,183,072 "
256,Jaylen Brown,BOS,,,SG,78,17.2,6.6,2.5,5.4,45.4,0.6,1.7,34.1,1.1,1.6,68.5,2.8,0.8,0.4,0.2,0.9,0,0,10.33,199,Jaylen Brown,SG,Boston Celtics,"$4,743,000 "
257,Michael Carter-Williams,CHI,,,PG,45,18.8,6.6,2.5,6.8,36.6,0.3,1.4,23.4,1.3,1.7,75.3,3.4,2.5,0.8,0.5,1.5,0,0,9.92,248,Michael Carter-Williams,PG,Chicago Bulls,"$3,183,526 "
258,Dante Cunningham,NO,,,F,66,25,6.6,2.6,5.4,48.5,1.1,2.7,39.2,0.2,0.4,59.3,4.2,0.6,0.6,0.4,0.4,0,0,10.2,256,Dante Cunningham,F,New Orleans Pelicans,"$2,978,250 "
259,Sam Dekker,HOU,,,F,77,18.4,6.5,2.6,5.6,47.3,0.8,2.4,32.1,0.5,0.9,55.9,3.7,1,0.5,0.3,0.5,0,0,13.09,315,Sam Dekker,F,Houston Rockets,"$1,720,560 "
260,Amir Johnson,BOS,,,F,80,20.1,6.5,2.7,4.6,57.6,0.3,0.8,40.9,0.8,1.3,67,4.6,1.8,0.6,0.8,1,0,0,15.03,85,Amir Johnson,F,Boston Celtics,"$12,000,000 "
261,Timothe Luwawu-Cabarrot,PHI,,,SG,69,17.2,6.4,2.1,5.2,40.2,0.7,2.3,31.1,1.5,1.8,85.4,2.2,1.1,0.5,0.1,1.1,0,0,8.51,346,Timothe Luwawu-Cabarrot,SG,Philadelphia 76ers,"$1,326,960 "
262,Mirza Teletovic,MIL,,,PF,70,16.2,6.4,2.2,6,37.3,1.5,4.4,34.1,0.5,0.6,77.8,2.3,0.7,0.2,0.2,0.5,0,0,8.81,101,Mirza Teletovic,PF,Milwaukee Bucks,"$10,500,000 "
263,Darrell Arthur,DEN,,,F,41,15.6,6.4,2.3,5.2,44.2,1.3,2.9,45.3,0.5,0.5,86.4,2.7,1,0.5,0.5,0.9,0,0,12.89,124,Darrell Arthur,F,Denver Nuggets,"$8,070,175 "
264,Rodney McGruder,MIA,,,G,78,25.2,6.4,2.4,5.9,41.3,0.9,2.8,33.2,0.6,0.9,62,3.3,1.6,0.6,0.2,0.7,0,0,9.09,531,Rodney McGruder,G,Miami Heat,"$543,471 "
265,Kelly Oubre Jr.,WSH,,,SG,79,20.3,6.3,2.4,5.6,42.1,0.7,2.4,28.7,0.9,1.3,75.8,3.3,0.6,0.7,0.2,0.6,1,0,9.1,304,Kelly Oubre Jr.,SG,Washington Wizards,"$2,006,640 "
266,Kyle O'Quinn,NY,,,C,79,15.6,6.3,2.7,5.2,52.1,0,0.2,11.8,0.8,1.1,77.1,5.6,1.5,0.5,1.3,1,6,0,20.59,221,Kyle O'Quinn,C,New York Knicks,"$3,918,750 "
267,Leandro Barbosa,PHX,,,G,67,14.4,6.3,2.6,5.9,43.9,0.5,1.5,35.7,0.6,0.7,88.9,1.6,1.2,0.5,0.1,0.7,0,0,11.53,214,Leandro Barbosa,G,Phoenix Suns,"$4,000,000 "
268,Mindaugas Kuzminskas,NY,,,F,68,14.9,6.3,2.3,5.4,42.9,0.8,2.5,32.1,0.8,1,80.9,1.9,1,0.4,0.2,0.8,0,0,12.45,259,Mindaugas Kuzminskas,F,New York Knicks,"$2,898,000 "
269,Dante Exum,UTAH,,,PG,66,18.6,6.2,2.3,5.5,42.7,0.7,2.3,29.5,0.9,1.1,79.5,2,1.7,0.3,0.2,1.2,0,0,8.58,220,Dante Exum,PG,Utah Jazz,"$3,940,320 "
270,Spencer Hawes,MIL,CHA,,PF,54,14.8,6.2,2.5,5.1,48.4,0.5,1.5,30.9,0.8,1,84.6,3.5,1.5,0.3,0.6,0.9,3,0,15.69,155,Spencer Hawes,PF,Milwaukee Bucks,"$6,348,759 "
271,Ramon Sessions,CHA,,,G,50,16.2,6.2,2,5.3,38,0.4,1.2,33.9,1.8,2.4,77.1,1.5,2.6,0.5,0.1,0.9,0,0,12.34,164,Ramon Sessions,G,Charlotte Hornets,"$6,000,000 "
272,Jonathan Gibson,DAL,,,G,17,13.6,6.2,2.1,5.6,36.8,0.9,2.6,33.3,1.2,1.7,72.4,1.3,1.5,0.5,0,1.2,0,0,9.52,550,Jonathan Gibson,G,Dallas Mavericks,"$469,943 "
273,Mike Muscala,ATL,,,C,70,17.7,6.2,2.4,4.8,50.4,0.7,1.6,41.8,0.7,0.9,76.6,3.4,1.4,0.4,0.6,0.8,0,0,14.43,375,Mike Muscala,C,Atlanta Hawks,"$1,015,696 "
274,Nemanja Bjelica,MIN,,,PF,65,18.3,6.2,2.3,5.5,42.4,0.9,2.7,31.6,0.7,0.9,73.8,3.8,1.2,0.6,0.3,0.9,3,0,11,225,Nemanja Bjelica,PF,Minnesota Timberwolves,"$3,800,000 "
275,Trey Lyles,UTAH,,,PF,71,16.3,6.2,2.2,6.2,36.2,0.9,2.9,31.9,0.8,1.1,72.2,3.3,1,0.4,0.3,0.9,1,0,9.97,284,Trey Lyles,PF,Utah Jazz,"$2,340,600 "
276,Jonathon Simmons,SA,,,G,78,17.8,6.2,2.3,5.4,42,0.4,1.3,29.4,1.3,1.7,75,2.1,1.6,0.6,0.3,1,0,0,9.91,447,Jonathon Simmons,G,San Antonio Spurs,"$874,636 "
277,Chandler Parsons,MEM,,,SF,34,19.9,6.2,2.2,6.5,33.8,0.7,2.7,26.9,1,1.3,81.4,2.5,1.6,0.6,0.1,0.7,0,0,7.69,20,Chandler Parsons,SF,Memphis Grizzlies,"$22,116,750 "
278,Troy Williams,MEM,HOU,,F,30,18.6,6.2,2.4,5.6,43.7,0.6,2.1,29,0.7,1.1,65.6,2.3,0.8,0.9,0.3,1.1,0,0,9.06,576,Troy Williams,F,Houston Rockets,"$76,725 "
279,JaVale McGee,GS,,,C,77,9.6,6.1,2.7,4.1,65.2,0,0,0,0.7,1.4,50.5,3.2,0.2,0.2,0.9,0.5,0,0,25.26,335,JaVale McGee,C,Golden State Warriors,"$1,403,611 "
280,Zaza Pachulia,GS,,,C,70,18.1,6.1,2.3,4.4,53.4,0,0,0,1.4,1.8,77.8,5.9,1.9,0.8,0.5,1.2,4,0,16.14,263,Zaza Pachulia,C,Golden State Warriors,"$2,898,000 "
281,Derrick Williams,MIA,CLE,,PF,50,16.1,6.1,2.2,4.9,44.3,0.6,1.9,30.9,1.2,1.8,65.2,2.6,0.6,0.3,0.2,0.6,0,0,10.72,572,Derrick Williams,PF,Cleveland Cavaliers,"$115,344 "
282,Glenn Robinson III,IND,,,F,69,20.7,6.1,2.3,4.9,46.7,0.7,1.8,39.2,0.8,1.1,71.1,3.6,0.7,0.6,0.3,0.5,3,0,11.49,370,Glenn Robinson III,F,Indiana Pacers,"$1,050,500 "
283,Luc Mbah a Moute,LAC,,,F,80,22.3,6.1,2.4,4.7,50.5,0.5,1.4,39.1,0.7,1.1,67.8,2.1,0.5,1,0.4,0.6,0,0,10.25,292,Luc Mbah a Moute,F,LA Clippers,"$2,203,000 "
284,David Nwaba,LAL,,,SF,20,19.9,6,2.4,4.1,58,0.1,0.3,20,1.3,2,64.1,3.2,0.7,0.6,0.4,0.6,0,0,12.06,578,David Nwaba,SF,Los Angeles Lakers,"$73,528 "
284,Jordan Farmar,SAC,,,PG,2,17.5,6,2,6,33.3,2,4.5,44.4,0,0,0,1.5,4.5,1,0,1.5,0,0,14.43,394,Jordan Farmar,PG,Sacramento Kings,"$980,431 "
286,Lance Thomas,NY,,,F,46,21,6,2.1,5.3,39.8,0.8,1.8,44.7,0.9,1.1,84.3,3.1,0.8,0.5,0.1,0.5,1,0,8.39,158,Lance Thomas,F,New York Knicks,"$6,191,000 "
287,Alex Abrines,OKC,,,G,68,15.5,6,2,5,39.3,1.4,3.6,38.1,0.6,0.7,89.8,1.3,0.6,0.5,0.1,0.5,0,0,10.11,167,Alex Abrines,G,Oklahoma City Thunder,"$5,994,764 "
288,Bismack Biyombo,ORL,,,C,81,22.1,6,2.2,4.2,52.8,0,0,0,1.5,2.9,53.4,7,0.9,0.3,1.1,1.2,10,0,12.23,41,Bismack Biyombo,C,Orlando Magic,"$17,000,000 "
289,Domantas Sabonis,OKC,,,PF,81,20.1,5.9,2.4,5.9,39.9,0.6,2,32.1,0.5,0.8,65.7,3.6,1,0.5,0.4,1,2,0,6.93,280,Domantas Sabonis,PF,Oklahoma City Thunder,"$2,440,200 "
290,Andrew Harrison,MEM,,,G,72,20.5,5.9,1.6,5,32.5,0.6,2.2,27.6,2.1,2.7,76.3,1.9,2.8,0.7,0.3,1.2,0,0,8.69,440,Andrew Harrison,G,Memphis Grizzlies,"$945,000 "
291,Jerian Grant,CHI,,,G,63,16.3,5.9,2,4.8,42.5,0.8,2.1,36.6,1,1.2,89,1.8,1.9,0.7,0.1,0.7,1,0,13.21,319,Jerian Grant,G,Chicago Bulls,"$1,643,040 "
292,Quincy Acy,DAL,BKN,,F,38,14.7,5.8,1.8,4.5,41.2,1,2.4,41.1,1.2,1.6,75,3,0.5,0.4,0.4,0.6,0,0,11.87,313,Quincy Acy,F,Brooklyn Nets,"$1,790,092 "
293,Beno Udrih,DET,,,PG,39,14.4,5.8,2.4,5.1,46.7,0.3,0.8,34.4,0.8,0.9,94.1,1.5,3.4,0.3,0,0.9,0,0,16.2,427,Beno Udrih,PG,Detroit Pistons,"$980,431 "
294,Tarik Black,LAL,,,F,67,16.3,5.7,2.2,4.4,51.2,0,0,50,1.2,1.6,75.2,5.1,0.6,0.4,0.7,0.9,2,0,15.09,159,Tarik Black,F,Los Angeles Lakers,"$6,191,000 "
295,Taurean Prince,ATL,,,PF,59,16.6,5.7,1.9,4.8,40,0.6,1.7,32.4,1.3,1.6,78.7,2.7,0.9,0.7,0.5,1,0,0,9.88,287,Taurean Prince,PF,Atlanta Hawks,"$2,318,280 "
296,Jason Smith,WSH,,,F,74,14.4,5.7,2.4,4.4,52.9,0.5,1.1,47.4,0.5,0.7,68.6,3.5,0.5,0.3,0.7,0.8,0,0,13.61,193,Jason Smith,F,Washington Wizards,"$5,000,000 "
297,Richard Jefferson,CLE,,,F,79,20.4,5.7,1.9,4.3,44.6,0.8,2.4,33.3,1,1.4,74.1,2.6,1,0.3,0.1,0.7,1,0,8.29,276,Richard Jefferson,F,Cleveland Cavaliers,"$2,500,000 "
298,Quinn Cook,NO,DAL,,PG,14,13.4,5.6,2.4,4.7,50,0.8,1.9,42.3,0.1,0.4,40,0.5,1.9,0.3,0,0.9,0,0,11.9,591,Quinn Cook,PG,Dallas Mavericks,"$15,984 "
299,Georgios Papagiannis,SAC,,,C,22,16.1,5.6,2.5,4.6,54.9,0,0.1,0,0.5,0.6,85.7,3.9,0.9,0.1,0.8,1.1,2,0,12.72,293,Georgios Papagiannis,C,Sacramento Kings,"$2,202,240 "
300,Brandon Bass,LAC,,,PF,52,11.1,5.6,2.1,3.6,57.5,0,0.1,33.3,1.5,1.7,87.5,2.5,0.4,0.3,0.2,0.6,0,0,19.71,414,Brandon Bass,PF,LA Clippers,"$980,431 "
301,Ian Mahinmi,WSH,,,C,31,17.9,5.6,2.1,3.6,58.6,0,0,0,1.4,2.4,57.3,4.8,0.6,1.1,0.8,1.1,0,0,14.15,50,Ian Mahinmi,C,Washington Wizards,"$15,944,154 "
302,Gerald Green,BOS,,,G,47,11.4,5.6,2,4.9,40.9,0.8,2.4,35.1,0.7,0.9,80.5,1.8,0.7,0.2,0.1,0.5,0,0,12.02,420,Gerald Green,G,Boston Celtics,"$980,431 "
303,Delon Wright,TOR,,,SG,27,16.5,5.6,1.8,4.3,42.2,0.4,1.1,33.3,1.6,2,76.4,1.8,2.1,1,0.4,0.9,0,0,15,322,Delon Wright,SG,Toronto Raptors,"$1,577,280 "
304,Terry Rozier,BOS,,,SG,74,17.1,5.5,2,5.6,36.7,0.8,2.4,31.8,0.7,0.9,77.3,3.1,1.8,0.6,0.1,0.6,1,0,10.9,308,Terry Rozier,SG,Boston Celtics,"$1,906,440 "
305,Anthony Morrow,OKC,CHI,,SG,49,14.6,5.5,2,5.1,38.9,0.8,2.7,30.8,0.7,0.8,91.9,0.6,0.5,0.5,0,0.1,0,0,10.09,239,Anthony Morrow,SG,Chicago Bulls,"$3,488,000 "
306,Jerami Grant,OKC,PHI,,SF,80,19.1,5.5,1.9,4.1,46.3,0.5,1.5,37.1,1.1,1.8,61.2,2.6,0.6,0.4,1,0.6,0,0,10.14,425,Jerami Grant,SF,Oklahoma City Thunder,"$980,431 "
307,Boban Marjanovic,DET,,,C,35,8.4,5.5,2.1,3.8,54.5,0,0,0,1.3,1.7,81,3.7,0.3,0.2,0.3,0.3,5,0,29.7,145,Boban Marjanovic,C,Detroit Pistons,"$7,000,000 "
308,Paul Zipser,CHI,,,F,44,19.2,5.5,2,5,39.8,0.8,2.3,33.3,0.7,0.9,77.5,2.8,0.8,0.3,0.4,0.9,0,0,6.99,473,Paul Zipser,F,Chicago Bulls,"$750,000 "
309,Meyers Leonard,POR,,,C,74,16.5,5.4,2,5.1,38.6,1,2.9,34.7,0.5,0.5,87.5,3.2,1,0.2,0.4,0.5,1,0,8.96,114,Meyers Leonard,C,Portland Trail Blazers,"$9,213,483 "
310,Joffrey Lauvergne,OKC,CHI,,F,70,14,5.4,2.1,4.8,44,0.5,1.4,33.7,0.7,1,63,3.6,1,0.4,0.1,0.8,0,0,12.63,316,Joffrey Lauvergne,F,Chicago Bulls,"$1,709,719 "
311,Malcolm Delaney,ATL,,,G,73,17.1,5.4,2,5.3,37.4,0.4,1.5,23.6,1,1.3,80.6,1.7,2.6,0.5,0,1.3,0,0,7.56,277,Malcolm Delaney,G,Atlanta Hawks,"$2,500,000 "
312,Alexis Ajinca,NO,,,C,39,15,5.3,2.3,4.6,50,0,0.1,0,0.7,1,72.5,4.5,0.3,0.5,0.6,0.8,1,0,12.91,200,Alexis Ajinca,C,New Orleans Pelicans,"$4,638,203 "
313,Chasson Randle,NY,PHI,,PG,26,11.5,5.3,1.5,3.8,40.8,0.6,1.8,34,1.6,1.7,95.3,1.3,1.3,0.3,0.1,0.7,0,0,13.81,567,Chasson Randle,PG,Philadelphia 76ers,"$143,860 "
314,Willie Reed,MIA,,,C,71,14.5,5.3,2.3,4,56.8,0,0.1,25,0.7,1.2,55.7,4.7,0.4,0.3,0.7,0.4,4,0,17.14,383,Willie Reed,C,Miami Heat,"$1,015,696 "
315,Derrick Jones Jr.,PHX,,,SF,32,17,5.3,2.1,3.8,56.2,0.1,0.3,27.3,0.9,1.3,70.7,2.5,0.4,0.4,0.4,0.4,0,0,12,539,Derrick Jones Jr.,SF,Phoenix Suns,"$543,471 "
316,Mike Dunleavy,ATL,CLE,,SG,53,15.9,5.2,1.8,4.2,42.3,1,2.5,39.6,0.7,0.8,80,2.2,0.9,0.3,0.1,0.5,0,0,10.11,195,Mike Dunleavy,SG,Atlanta Hawks,"$4,837,500 "
317,Randy Foye,BKN,,,SG,69,18.6,5.2,1.7,4.7,36.3,1,2.9,33,0.8,0.9,85.7,2.2,2,0.5,0.1,1.2,0,0,7.33,275,Randy Foye,SG,Brooklyn Nets,"$2,500,000 "
318,Omri Casspi,SAC,NO,MIN,F,36,17.9,5.2,2.1,4.6,46.7,0.4,1.2,34.9,0.5,0.8,58.6,3.1,1,0.6,0.1,0.8,0,0,9.98,568,Omri Casspi,F,Minnesota Timberwolves,"$138,414 "
319,Cameron Payne,OKC,CHI,,PG,31,14.9,5.2,2.1,6.2,33.2,0.9,2.8,31.4,0.2,0.3,62.5,1.5,1.8,0.5,0.1,0.9,0,0,5.52,299,Cameron Payne,PG,Chicago Bulls,"$2,112,480 "
320,Hollis Thompson,NO,PHI,,F,40,18.8,5.1,1.9,5,38.5,0.8,2.4,33.7,0.5,0.7,65.5,2.8,0.9,0.5,0.2,0.3,0,0,7.93,571,Hollis Thompson,F,New Orleans Pelicans,"$115,344 "
321,Shaun Livingston,GS,,,G,76,17.7,5.1,2.3,4.2,54.7,0,0,33.3,0.6,0.8,70,2,1.8,0.5,0.3,0.8,0,0,10.1,172,Shaun Livingston,G,Golden State Warriors,"$5,782,450 "
322,Cheick Diallo,NO,,,F,17,11.7,5.1,2.1,4.5,47.4,0,0,0,0.9,1.2,71.4,4.3,0.2,0.2,0.4,0.4,3,0,16.89,528,Cheick Diallo,F,New Orleans Pelicans,"$543,471 "
323,Luis Scola,BKN,,,F,36,12.8,5.1,2,4.2,47,0.5,1.4,34,0.7,1,67.6,3.9,1,0.4,0.1,0.9,1,0,13.96,179,Luis Scola,F,Brooklyn Nets,"$5,500,000 "
324,Denzel Valentine,CHI,,,SG,57,17.1,5.1,1.8,5.1,35.4,1.3,3.6,35.1,0.2,0.3,77.8,2.6,1.1,0.5,0.1,0.9,1,0,7.32,300,Denzel Valentine,SG,Chicago Bulls,"$2,092,200 "
325,Dewayne Dedmon,SA,,,C,76,17.5,5.1,2.1,3.4,62.2,0,0,0,0.9,1.2,69.9,6.5,0.6,0.5,0.8,0.8,6,0,16,261,Dewayne Dedmon,C,San Antonio Spurs,"$2,898,000 "
326,Wayne Selden,NO,MEM,,G,14,16.9,5.1,1.8,4.1,43.1,0.5,2,25,1,1.6,63.6,1.1,0.9,0.4,0.1,0.9,0,0,6.96,575,Wayne Selden,G,New Orleans Pelicans,"$83,119 "
327,Joakim Noah,NY,,,C,46,22.1,5,2.2,4.4,49,0,0,0,0.7,1.7,43.6,8.8,2.2,0.7,0.8,1.3,5,0,15.25,43,Joakim Noah,C,New York Knicks,"$17,000,000 "
328,Thomas Robinson,LAL,,,F,48,11.7,5,2.2,4.1,53.6,0,0,0,0.6,1.4,47,4.6,0.6,0.5,0.2,1,1,0,17.38,437,Thomas Robinson,F,Los Angeles Lakers,"$980,431 "
329,Anthony Bennett,BKN,,,F,23,11.5,5,1.7,4,41.3,0.6,2.1,27.1,1.1,1.6,72.2,3.4,0.5,0.2,0.1,0.5,0,0,14.72,380,Anthony Bennett,F,Brooklyn Nets,"$1,015,696 "
329,Trey Burke,WSH,,,PG,57,12.3,5,2,4.5,45.5,0.5,1.2,44.3,0.4,0.5,75.9,0.8,1.8,0.2,0.1,0.8,0,0,10.9,240,Trey Burke,PG,Washington Wizards,"$3,386,598 "
331,Aaron Brooks,IND,,,G,65,13.8,5,1.9,4.6,40.3,0.7,2,37.5,0.5,0.6,80,1.1,1.9,0.4,0.1,1,0,0,9.62,271,Aaron Brooks,G,Indiana Pacers,"$2,700,000 "
332,Juancho Hernangomez,DEN,,,F,62,13.6,4.9,1.6,3.6,45.1,0.7,1.8,40.7,0.9,1.2,75,3,0.5,0.5,0.2,0.5,1,0,13.41,305,Juancho Hernangomez,F,Denver Nuggets,"$1,987,440 "
333,Mario Hezonja,ORL,,,F,65,14.8,4.9,1.8,5.1,35.5,0.7,2.2,29.9,0.6,0.8,80,2.2,1,0.5,0.2,0.9,0,0,7.27,222,Mario Hezonja,F,Orlando Magic,"$3,909,840 "
334,Tiago Splitter,ATL,PHI,,C,8,9.5,4.9,1.8,3.9,45.2,0.3,0.8,33.3,1.1,1.4,81.8,2.8,0.5,0.1,0.1,0.8,0,0,15.06,119,Tiago Splitter,C,Philadelphia 76ers,"$8,550,000 "
334,Toney Douglas,MEM,,,PG,24,16.4,4.9,1.8,4.9,36.8,0.3,1.8,16.7,1,1.2,82.8,2.5,2.3,0.8,0.2,0.9,0,0,10.61,551,Toney Douglas,PG,Memphis Grizzlies,"$379,159 "
336,Aron Baynes,DET,,,C,75,15.5,4.9,1.9,3.7,51.3,0,0,0,1.1,1.3,84,4.4,0.4,0.2,0.5,0.7,2,0,13.11,152,Aron Baynes,C,Detroit Pistons,"$6,500,000 "
337,Josh McRoberts,MIA,,,PF,22,17.3,4.9,2,5.4,37.3,0.6,1.4,41.9,0.3,0.4,66.7,3.4,2.3,0.5,0.2,1,0,0,9.79,173,Josh McRoberts,PF,Miami Heat,"$5,782,450 "
338,Jarell Eddie,PHX,,,F,5,12.4,4.8,1.2,3.8,31.6,0.8,3.2,25,1.6,1.8,88.9,1.4,0,0.2,0,0.2,0,0,9.68,583,Jarell Eddie,F,Phoenix Suns,"$57,672 "
339,Cristiano Felicio,CHI,,,PF,66,15.8,4.8,1.9,3.3,57.9,0,0,0,0.9,1.4,64.5,4.7,0.6,0.4,0.3,0.5,3,0,15.34,470,Cristiano Felicio,PF,Chicago Bulls,"$874,636 "
