RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
225,T.J. McConnell,IND,,,PG,69,26,8.6,4,7.1,55.9,0.2,0.7,31.3,0.5,0.7,68.8,3.7,6.6,1.9,0.3,2,5,1,16.98,271,T.J. McConnell,PG,Indiana Pacers,"$3,500,000 "
226,Moses Brown,OKC,,,C,43,21.4,8.6,3.4,6.2,54.5,0,0,0,1.8,2.9,61.9,8.9,0.2,0.7,1.1,1,12,0,18.83,,Moses Brown,C,Oklahoma City Thunder,"1,250,000"
227,Jakob Poeltl,SA,,,C,69,26.7,8.6,3.8,6.2,61.6,0,0,0,0.9,1.8,50.8,7.9,1.9,0.7,1.8,1.2,15,0,17.53,156,Jakob Poeltl,C,San Antonio Spurs,"$8,101,852 "
228,Ricky Rubio,MIN,,,PG,68,26.1,8.6,2.8,7.3,38.8,1,3.1,30.8,1.9,2.2,86.7,3.3,6.4,1.4,0.1,1.6,4,0,13.53,67,Ricky Rubio,PG,Minnesota Timberwolves,"$17,000,000 "
229,Robert Covington,POR,,,PF,70,32,8.5,2.9,7.3,40.1,1.9,5.1,37.9,0.7,0.9,80.6,6.7,1.7,1.4,1.2,0.9,6,0,11.19,110,Robert Covington,PF,Portland Trail Blazers,"$12,138,345 "
230,Svi Mykhailiuk,OKC,DET,,SG,66,20.1,8.5,3.2,7.7,41.1,1.6,4.8,33.4,0.6,0.8,76,2.5,1.7,0.8,0.2,1.3,0,0,10.47,375,Svi Mykhailiuk,SG,Oklahoma City Thunder,"$1,663,861 "
231,Cameron Payne,PHX,,,PG,60,18,8.4,3.2,6.6,48.4,1.2,2.8,44,0.8,0.9,89.3,2.4,3.6,0.6,0.3,1,1,0,17.47,346,Cameron Payne,PG,Phoenix Suns,"$1,977,011 "
232,James Ennis III,IORL,,,F,41,24,8.4,2.8,5.9,47.3,1.1,2.5,43.3,1.7,2.1,80.5,4,1.5,0.8,0.2,0.9,1,0,12.54,277,James Ennis III,F,Orlando Magic,"$3,300,000 "
233,Gabriel Deck,OKC,,,SF,10,21.2,8.4,3.2,6.7,47.8,0.2,1.5,13.3,1.8,2.2,81.8,4,2.4,0.8,0,0.6,0,0,16.09,252,Gabriel Deck,SF,Oklahoma City Thunder,"$3,870,370 "
234,Mitchell Robinson,NY,,,C,31,27.5,8.3,3.7,5.7,65.3,0,0,0,0.8,1.7,49.1,8.1,0.5,1.1,1.5,0.8,5,0,17.7,377,Mitchell Robinson,C,New York Knicks,"$1,663,861 "
235,Luke Kennard,LAC,,,SG,63,19.6,8.3,3.1,6.6,47.6,1.6,3.6,44.6,0.4,0.5,83.9,2.6,1.7,0.4,0.1,0.8,1,0,12.72,206,Luke Kennard,SG,LA Clippers,"$5,273,826 "
236,Cory Joseph,SAC,DET,,PG,63,23,8.2,3.2,6.8,46.9,0.7,2.1,34.1,1.1,1.4,81.8,2.5,3.4,1,0.3,1.3,2,0,12.52,101,Cory Joseph,PG,Detroit Pistons,"$12,600,000 "
237,Sterling Brown,HOU,,,SF,51,24.1,8.2,2.9,6.6,44.8,1.8,4.2,42.3,0.5,0.6,80.6,4.4,1.4,0.7,0.2,0.8,2,0,11.1,419,Sterling Brown,SF,Houston Rockets,"$1,620,564 "
238,Aleksej Pokusevski,OKC,,,C,45,24.2,8.2,3.1,9.1,34.1,1.3,4.6,28,0.7,0.9,73.8,4.7,2.2,0.4,0.9,2.2,1,0,6.18,289,Aleksej Pokusevski,C,Oklahoma City Thunder,"$2,964,840 "
239,Hassan Whiteside,SAC,,,C,36,15.2,8.1,3.5,6.2,56.3,0,0,0,1.1,2.2,51.9,6,0.6,0.3,1.3,1.1,4,0,19.28,390,Hassan Whiteside,C,Sacramento Kings,"$1,620,564 "
240,JaMychal Green,DEN,,,PF,58,19.3,8.1,3,6.4,46.3,1.4,3.4,39.9,0.8,1,80.7,4.8,0.9,0.4,0.4,0.9,1,0,13.66,173,JaMychal Green,PF,Denver Nuggets,"$7,199,760 "
241,Nicolas Batum,LAC,,,PF,67,27.4,8.1,2.9,6.1,46.4,1.6,4.1,40.4,0.7,0.9,82.8,4.7,2.2,1,0.6,0.8,1,0,12.89,414,Nicolas Batum,PF,LA Clippers,"$1,620,564 "
242,Robert Williams III,BOS,,,C,52,18.9,8,3.6,5,72.1,0,0,0,0.9,1.4,61.6,6.9,1.8,0.8,1.8,1,4,0,25.71,337,Robert Williams III,C,Boston Celtics,"$2,029,920 "
243,Tyrese Maxey,PHI,,,PG,61,15.3,8,3.2,7,46.2,0.5,1.7,30.1,1,1.1,87.1,1.7,2,0.4,0.2,0.7,0,0,14.56,309,Tyrese Maxey,PG,Philadelphia 76ers,"$2,478,840 "
244,Mo Bamba,ORL,,,C,46,15.8,8,3.1,6.5,47.2,0.8,2.6,32.2,1,1.4,68.2,5.8,0.8,0.3,1.3,0.8,4,0,19.39,191,Mo Bamba,C,Orlando Magic,"$5,969,040 "
245,Kenrich Williams,OKC,,,SF,66,21.6,8,3.3,6.2,53.3,0.8,1.8,44.4,0.5,1,57.1,4.1,2.3,0.8,0.3,1.2,0,0,13.99,342,Kenrich Williams,SF,Oklahoma City Thunder,"$2,000,000 "
246,Austin Rivers,NY,DEN,,SG,36,23.5,7.9,2.9,6.8,42.4,1.5,4.1,36.9,0.6,0.9,71,2.3,2.3,0.8,0.1,1,0,0,9.92,553,Austin Rivers,SG,Denver Nuggets,"$188,696 "
247,Isaiah Stewart,DET,,,C,68,21.4,7.9,3.3,6,55.3,0.3,0.9,33.3,0.9,1.4,69.6,6.7,0.9,0.6,1.3,1,8,0,16.4,282,Isaiah Stewart,C,Detroit Pistons,"$3,121,080 "
248,Anfernee Simons,POR,,,SG,64,17.3,7.8,2.6,6.3,41.9,1.9,4.4,42.6,0.7,0.9,80.7,2.2,1.4,0.3,0.1,0.7,0,0,12.38,321,Anfernee Simons,SG,Portland Trail Blazers,"$2,252,040 "
249,Willy Hernangomez,NO,,,C,47,18,7.8,3.2,5.7,56.3,0,0.2,10,1.3,2,66.7,7.1,1.1,0.5,0.5,0.7,11,0,19.65,424,Willy Hernangomez,C,New Orleans Pelicans,"$1,620,564 "
250,Chuma Okeke,ORL,,,PF,45,25.2,7.8,3,7.2,41.7,1.1,3.1,34.8,0.7,0.9,75,4,2.2,1.1,0.5,0.8,0,0,11.78,281,Chuma Okeke,PF,Orlando Magic,"$3,121,080 "
251,Payton Pritchard,BOS,,,PG,66,19.2,7.7,2.8,6.3,44,1.5,3.8,41.1,0.6,0.7,88.9,2.4,1.8,0.6,0.1,0.8,0,0,12.43,326,Payton Pritchard,PG,Boston Celtics,"$2,193,480 "
252,Tomas Satoransky,CHI,,,SG,58,22.5,7.7,2.9,5.7,51.4,0.7,2,35.6,1.2,1.4,84.8,2.4,4.7,0.7,0.2,1.7,1,0,13.87,127,Tomas Satoransky,SG,Chicago Bulls,"$10,000,000 "
253,P.J. Dozier,DEN,,,SG,50,21.8,7.7,3,7.1,41.7,0.9,3,31.5,0.8,1.3,63.6,3.6,1.8,0.6,0.4,0.9,0,0,10.47,360,P.J. Dozier,SG,Denver Nuggets,"$1,762,796 "
254,Mike James,BKN,,,PG,13,18.2,7.7,2.6,7.1,37,0.8,2.4,35.5,1.6,2.1,77.8,2.5,4.2,0.5,0.1,1.5,0,0,11.96,561,Mike James,PG,Brooklyn Nets,"$39,608 "
255,Naji Marshall,NO,,,SF,32,21.9,7.7,2.6,6.5,39.2,0.9,2.6,34.9,1.7,2.3,70.7,4.6,2.8,0.8,0.3,1.2,3,0,11.38,558,Naji Marshall,SF,New Orleans Pelicans,"$120,000 "
256,D.J. Augustin,MIL,HOU,,G,57,19.8,7.7,2.4,6,39.4,1.5,3.8,38.2,1.5,1.6,90.4,1.6,3.3,0.5,0,1.1,0,0,12.18,181,D.J. Augustin,G,Houston Rockets,"$6,666,667 "
257,Isaiah Thomas,NO,,,G,3,16,7.7,3,9,33.3,1,4,25,0.7,0.7,100,1.3,1.7,0.3,0,2,0,0,2.5,386,Isaiah Thomas,G,New Orleans Pelicans,"$1,620,564 "
258,Ben McLemore,LAL,HOU,,SG,53,17.1,7.7,2.5,6.9,37,1.8,5.3,34.6,0.7,1,73.6,1.9,0.7,0.4,0.2,0.8,0,0,8.57,320,Ben McLemore,SG,Los Angeles Lakers,"$2,283,034 "
259,Tristan Thompson,BOS,,,C,54,23.8,7.6,3.1,6,51.8,0,0.1,0,1.3,2.2,59.2,8.1,1.2,0.4,0.6,1.1,5,0,14.27,143,Tristan Thompson,C,Boston Celtics,"$9,258,000 "
260,Garrett Temple,CHI,,,SF,56,27.3,7.6,2.8,6.8,41.5,1.2,3.6,33.5,0.7,0.9,80,2.9,2.2,0.8,0.5,1,0,0,8.28,225,Garrett Temple,SF,Chicago Bulls,"$4,767,000 "
261,Steven Adams,NO,,,C,58,27.7,7.6,3.3,5.3,61.4,0,0.1,0,1,2.3,44.4,8.9,1.9,0.9,0.7,1.3,13,1,15.15,23,Steven Adams,C,New Orleans Pelicans,"$29,592,696 "
262,Edmond Sumner,IND,,,PG,53,16.2,7.5,2.8,5.3,52.5,0.7,1.7,39.8,1.3,1.6,81.9,1.8,0.9,0.6,0.2,1,0,0,12.72,328,Edmond Sumner,PG,Indiana Pacers,"$2,160,000 "
263,Patrick Beverley,LAC,,,PG,37,22.5,7.5,2.5,5.9,42.3,1.5,3.8,39.7,1,1.2,80,3.2,2.1,0.8,0.8,0.9,0,0,12,93,Patrick Beverley,PG,LA Clippers,"$13,333,333 "
264,Malachi Flynn,TOR,,,PG,47,19.7,7.5,2.7,7.2,37.4,1.1,3.6,32.1,1,1.2,80.4,2.5,2.9,0.8,0.1,0.9,1,0,10.98,349,Malachi Flynn,PG,Toronto Raptors,"$1,950,600 "
265,Henry Ellenson,TOR,,,PF,2,19,7.5,2.5,7,35.7,1,4.5,22.2,1.5,2,75,6,2.5,0,0,0,0,0,12.87,,Henry Ellenson,PF,Toronto Raptors,"118,983"
266,Jaxson Hayes,NO,,,C,60,16.1,7.5,2.9,4.7,62.5,0.1,0.2,42.9,1.6,2,77.5,4.3,0.6,0.4,0.6,0.7,0,0,19.14,210,Jaxson Hayes,C,New Orleans Pelicans,"$5,105,160 "
267,DeAndre Jordan,BKN,,,C,57,21.9,7.5,3.3,4.4,76.3,0,0,0,0.8,1.6,50,7.5,1.6,0.3,1.1,1.5,6,0,17.14,124,DeAndre Jordan,C,Brooklyn Nets,"$10,375,678 "
268,JJ Redick,NO,DAL,,SG,44,16.4,7.4,2.4,6.1,39.7,1.5,4,37.1,1.1,1.2,94.2,1.5,1.2,0.3,0.1,0.8,0,0,9.95,95,JJ Redick,SG,Dallas Mavericks,"$13,013,700 "
269,Jalen Harris,TOR,,,SG,13,13.2,7.4,2.8,5.5,50,1.3,2.8,47.2,0.5,0.7,77.8,1.4,1.3,0.6,0,1.1,0,0,15.29,,Jalen Harris,SG,Charlotte Hornets,"449,115"
270,Jalen McDaniels,CHA,,,PF,47,19.2,7.4,2.8,6,46.8,0.7,2.2,33.3,1,1.4,70.3,3.6,1.1,0.6,0.4,1,2,0,11.46,437,Jalen McDaniels,PF,Charlotte Hornets,"$1,517,981 "
271,Louis King,SAC,,,PF,6,14.2,7.3,2.8,5.7,50,0.7,1.8,36.4,1,1,100,3,1.5,1.2,0.5,0.7,0,0,21.22,,Louis King,PF,Sacramento Kings,"49,222"
272,JaVale McGee,CLE,DEN,,C,46,14.7,7.3,3.1,6.1,51.1,0.1,0.5,20.8,1,1.5,65.7,5.2,0.8,0.4,1.2,1.3,1,0,17.07,235,JaVale McGee,C,Denver Nuggets,"$4,200,000 "
273,James Johnson,NO,DAL,,PF,51,20.5,7.2,2.9,6.4,44.6,0.6,2.4,25.8,0.9,1.5,59.2,3.5,1.9,0.8,0.8,1.1,0,0,11.41,73,James Johnson,PF,New Orleans Pelicans,"$16,047,100 "
274,Juancho Hernangomez,MIN,,,F,52,17.3,7.2,2.5,5.8,43.5,1.1,3.2,32.7,1.2,1.9,61.9,3.9,0.7,0.4,0.1,0.5,0,0,12.11,183,Juancho Hernangomez,F,Minnesota Timberwolves,"$6,493,000 "
275,Justin Jackson,OKC,MIL,,F,34,17,7.2,2.6,6.5,40.3,1.1,3.4,30.8,0.9,1.1,83.8,2.3,1.5,0.4,0.1,0.9,0,0,10.49,,Justin Jackson,F,Oklahoma City Thunder,"79,987"
276,Aaron Holiday,IND,,,PG,66,17.8,7.2,2.6,6.6,39,1,2.8,36.8,1,1.3,81.9,1.3,1.9,0.7,0.2,1,1,0,9.29,314,Aaron Holiday,PG,Indiana Pacers,"$2,345,640 "
277,Khem Birch,TOR,ORL,,C,67,22.8,7.2,2.8,5.7,49.7,0.2,0.8,25,1.4,1.9,70.5,5.8,1.3,0.7,0.7,0.7,6,0,15.15,286,Khem Birch,C,Toronto Raptors,"$3,000,000 "
278,Kent Bazemore,GS,,,SF,67,19.9,7.2,2.6,5.9,44.9,1.1,2.7,40.8,0.8,1.2,69.2,3.4,1.6,1,0.5,1.2,1,0,10.68,406,Kent Bazemore,SF,Golden State Warriors,"$1,620,564 "
279,Tony Bradley,OKC,PHI,,C,42,16.3,7.1,3.1,4.7,66.5,0,0.1,0,0.9,1.3,69.1,5.7,0.9,0.4,0.7,0.8,3,0,20.79,266,Tony Bradley,C,Oklahoma City Thunder,"$3,542,060 "
280,Dewayne Dedmon,MIA,,,C,16,13.1,7.1,2.9,4.1,70.8,0.1,0.3,20,1.3,1.7,74.1,5.4,0.8,0.6,0.4,0.8,1,0,24.57,536,Dewayne Dedmon,C,Miami Heat,"$432,890 "
281,Maxi Kleber,DAL,,,PF,50,26.8,7.1,2.3,5.5,42.2,1.7,4.2,41,0.7,0.7,91.9,5.2,1.4,0.5,0.7,0.6,0,0,10.59,154,Maxi Kleber,PF,Dallas Mavericks,"$8,325,000 "
282,Draymond Green,GS,,,PF,63,31.5,7,2.7,6,44.7,0.5,2,27,1.1,1.4,79.5,7.1,8.9,1.7,0.8,3,17,6,13.33,47,Draymond Green,PF,Golden State Warriors,"$22,246,956 "
283,Terance Mann,LAC,,,SG,67,18.9,7,2.7,5.2,50.9,0.6,1.4,41.8,1.2,1.4,83,3.6,1.6,0.4,0.2,0.6,2,0,13.89,460,Terance Mann,SG,LA Clippers,"$1,517,981 "
284,Daniel Gafford,CHI,WSH,,C,54,14.6,7,2.9,4.2,68.4,0,0,0,1.3,2,66.7,4.3,0.5,0.5,1.4,0.8,2,0,22.26,442,Daniel Gafford,C,Washington Wizards,"$1,517,981 "
285,Ignas Brazdeikis,NY,ORL,PHI,SF,13,19.2,7,2.7,6.4,42.2,0.8,2.2,39.3,0.8,1.1,71.4,3.5,1.3,0.3,0.2,0.9,0,0,9.59,560,Ignas Brazdeikis,SF,Orlando Magic,"$49,510 "
286,Royce O'Neale,UTAH,,,PF,71,31.5,7,2.5,5.5,44.4,1.5,3.9,38.5,0.5,0.6,84.8,6.8,2.5,0.8,0.5,1.2,3,0,9.88,151,Royce O'Neale,PF,Utah Jazz,"$8,500,000 "
287,Dwight Howard,PHI,,,C,69,17.3,7,2.6,4.4,58.7,0.1,0.3,25,1.8,3,57.6,8.4,0.9,0.4,0.9,1.6,12,0,17.81,409,Dwight Howard,C,Philadelphia 76ers,"$1,620,564 "
288,Georges Niang,UTAH,,,SF,72,16,6.9,2.5,5.6,43.7,1.7,4.1,42.5,0.3,0.3,95.7,2.4,0.8,0.3,0.1,0.7,1,0,11.4,356,Georges Niang,SF,Utah Jazz,"$1,783,557 "
289,R.J. Hampton,DEN,ORL,,PG,51,17.4,6.9,2.7,6.1,43.5,0.5,1.7,31,1.1,1.6,67.1,3.5,1.7,0.4,0.2,1,3,0,11.18,327,R.J. Hampton,PG,Orlando Magic,"$2,193,040 "
290,Moritz Wagner,BOS,WSH,ORL,C,45,16,6.9,2.3,5.1,45.4,0.7,2,34.1,1.6,1.9,81.6,3.2,1.1,0.6,0.4,1,1,0,12.49,549,Moritz Wagner,C,Orlando Magic,"$221,995 "
291,Justise Winslow,MEM,,,PF,26,19.5,6.8,2.8,8.1,35.2,0.4,2.1,18.5,0.8,1.3,57.1,4.5,1.9,0.6,0.5,1.4,1,0,6.29,96,Justise Winslow,PF,Memphis Grizzlies,"$13,000,000 "
292,Derrick Jones Jr.,POR,,,SF,58,22.7,6.8,2.5,5.2,48.4,0.7,2.3,31.6,1,1.6,64.8,3.5,0.8,0.6,0.9,0.6,0,0,11.92,142,Derrick Jones Jr.,SF,Portland Trail Blazers,"$9,258,000 "
293,Gorgui Dieng,SA,MEM,,C,38,14.6,6.8,2.2,4.3,52.1,0.8,1.8,42.9,1.5,1.8,86.6,3.7,1.3,0.7,0.4,0.8,0,0,19.2,511,Gorgui Dieng,C,San Antonio Spurs,"$1,000,000 "
294,Pat Connaughton,MIL,,,SG,69,22.8,6.8,2.4,5.6,43.4,1.5,3.9,37.1,0.4,0.6,77.5,4.8,1.2,0.7,0.3,0.5,0,0,11.32,221,Pat Connaughton,SG,Milwaukee Bucks,"$4,938,272 "
295,Jaden McDaniels,MIN,,,PF,63,24,6.8,2.6,5.8,44.7,1.1,3.1,36.4,0.4,0.7,60,3.7,1.1,0.6,1,0.7,0,0,8.94,348,Jaden McDaniels,PF,Minnesota Timberwolves,"$1,964,760 "
296,Killian Hayes,DET,,,PG,26,25.8,6.8,2.7,7.7,35.3,0.8,2.8,27.8,0.5,0.7,82.4,2.7,5.3,1,0.4,3.2,0,0,5.37,204,Killian Hayes,PG,Detroit Pistons,"$5,307,120 "
297,Jeff Teague,BOS,MIL,,PG,55,17.3,6.7,2.2,5.2,43.3,0.7,1.5,43.9,1.6,1.9,84.8,1.6,2.4,0.6,0.2,1.2,0,0,12.34,534,Jeff Teague,PG,Milwaukee Bucks,"$510,589 "
298,Ish Smith,WSH,,,PG,44,21,6.7,2.9,6.8,43.4,0.4,1.1,36.7,0.4,0.8,57.6,3.4,3.9,0.7,0.3,0.9,0,0,11.68,189,Ish Smith,PG,Washington Wizards,"$6,000,000 "
299,Damyean Dotson,CLE,,,SG,46,19.7,6.7,2.6,6.4,40.6,1,3.5,28.9,0.5,0.8,66.7,2,2,0.3,0.1,0.9,0,0,8.12,343,Damyean Dotson,SG,Cleveland Cavaliers,"$2,000,000 "
299,Dennis Smith Jr.,NY,DET,,PG,23,18.3,6.7,2.5,6.3,40,0.8,2.5,32.8,0.8,1.1,73.1,2.4,3.3,1,0.6,1.1,1,1,13.66,195,Dennis Smith Jr.,PG,Detroit Pistons,"$5,686,677 "
301,Markieff Morris,LAL,,,PF,61,19.7,6.7,2.5,6.2,40.5,1.1,3.4,31.1,0.6,0.8,72,4.4,1.2,0.4,0.3,0.9,2,0,9.32,403,Markieff Morris,PF,Los Angeles Lakers,"$1,620,564 "
302,Spencer Dinwiddie,BKN,,,PG,3,21.3,6.7,2,5.3,37.5,0.7,2.3,28.6,2,2,100,4.3,3,0.7,0.3,1.7,0,0,10.14,115,Spencer Dinwiddie,PG,Brooklyn Nets,"$11,454,048 "
302,Abdel Nader,PHX,,,SF,24,14.8,6.7,2.4,4.8,49.1,0.8,1.8,41.9,1.2,1.5,75.7,2.6,0.8,0.4,0.4,0.8,0,0,13.43,361,Abdel Nader,SF,Phoenix Suns,"$1,752,950 "
304,Trey Burke,DAL,,,PG,62,14.7,6.6,2.4,5.7,42.8,0.9,2.6,35.4,0.8,0.9,89.5,0.9,1.3,0.6,0.1,0.5,0,0,12.6,288,Trey Burke,PG,Dallas Mavericks,"$3,000,000 "
305,Nic Claxton,BKN,,,PF,32,18.6,6.6,2.8,4.5,62.1,0,0.2,20,1,2,48.4,5.2,0.9,0.7,1.3,0.6,1,0,16.92,451,Nic Claxton,PF,Brooklyn Nets,"$1,517,981 "
306,Xavier Tillman,MEM,,,C,59,18.4,6.6,2.8,5.1,55.9,0.4,1.1,33.8,0.6,0.9,64.2,4.3,1.3,0.7,0.6,0.8,2,0,14.79,502,Xavier Tillman,C,Memphis Grizzlies,"$1,300,000 "
307,Alex Len,WSH,TOR,,C,64,15.3,6.6,2.7,4.3,61.5,0.1,0.4,32,1.1,1.8,62.9,4.1,0.8,0.3,1,0.9,2,0,16.48,504,Alex Len,C,Washington Wizards,"$1,265,372 "
308,Frank Kaminsky,PHX,,,PF,47,15.2,6.6,2.6,5.5,47.1,0.7,1.8,36.5,0.8,1.3,61.7,4,1.7,0.3,0.4,0.5,2,0,15.84,396,Frank Kaminsky,PF,Phoenix Suns,"$1,620,564 "
309,Denzel Valentine,CHI,,,SG,62,16.7,6.5,2.5,6.7,37.3,1.3,3.9,33.1,0.3,0.3,94.1,3.2,1.7,0.5,0.1,0.7,0,0,10.12,227,Denzel Valentine,SG,Chicago Bulls,"$4,642,800 "
310,Damion Lee,GS,,,SG,57,18.9,6.5,2.2,4.8,46.7,1.4,3.4,39.7,0.7,0.8,90.9,3.2,1.3,0.7,0.1,0.5,0,0,11.85,358,Damion Lee,SG,Golden State Warriors,"$1,762,796 "
311,Nemanja Bjelica,SAC,MIA,,PF,37,16.1,6.5,2.4,5.3,45.4,0.7,2.3,31.8,1,1.4,72.5,3.4,1.9,0.4,0.1,0.9,0,0,12.9,537,Nemanja Bjelica,PF,Miami Heat,"$432,890 "
312,Marquese Chriss,SA,GS,,SF,2,13.5,6.5,2.5,7,35.7,0.5,2.5,20,1,2,50,6.5,1,0,1,1,0,0,11.89,354,Marquese Chriss,SF,Golden State Warriors,"$1,824,003 "
313,Chasson Randle,ORL,,,PG,41,20.4,6.5,2.2,5.8,38.8,1.1,3.2,33.8,0.9,1.2,79.2,2,1.8,0.5,0.1,1.1,0,0,7.45,,Chasson Randle,PG,Orlando Magic,"279,927"
314,Avery Bradley,MIA,HOU,,PG,27,22.3,6.4,2.4,6.3,37.4,1.2,3.7,32.7,0.4,0.6,80,2.1,1.7,0.8,0.1,1,0,0,6.29,196,Avery Bradley,PG,Houston Rockets,"$5,635,000 "
315,Timothe Luwawu-Cabarrot,BKN,,,SG,58,18.1,6.4,2.2,6.1,36.5,1.3,4.1,31.4,0.6,0.7,81.4,2.2,1.2,0.6,0.1,0.7,0,0,7.84,531,Timothe Luwawu-Cabarrot,SG,Brooklyn Nets,"$654,469 "
315,Alex Caruso,LAL,,,SG,58,21,6.4,2.3,5.3,43.6,0.9,2.4,40.1,0.8,1.3,64.5,2.9,2.8,1.1,0.3,1.3,0,0,11.13,295,Alex Caruso,SG,Los Angeles Lakers,"$2,750,000 "
317,Kira Lewis Jr.,NO,,,PG,54,16.7,6.4,2.4,6.2,38.6,0.7,2.2,33.3,0.8,0.9,84.3,1.3,2.3,0.7,0.2,0.6,0,0,10.3,258,Kira Lewis Jr.,PG,New Orleans Pelicans,"$3,640,200 "
318,Deni Avdija,WSH,,,SF,54,23.3,6.3,2.4,5.8,41.7,1,3.1,31.5,0.5,0.8,64.4,4.9,1.2,0.6,0.3,0.6,2,0,7.61,230,Deni Avdija,SF,Washington Wizards,"$4,469,160 "
319,Tyus Jones,MEM,,,PG,70,17.5,6.3,2.5,5.9,43.1,0.6,2,32.1,0.6,0.6,91.1,2,3.7,0.9,0.1,0.7,2,0,15.05,149,Tyus Jones,PG,Memphis Grizzlies,"$8,817,143 "
320,Chimezie Metu,SAC,,,PF,36,13.6,6.3,2.5,5,50.8,0.4,1,35.1,0.9,1.2,72.1,3.1,0.8,0.4,0.5,0.8,0,0,14.6,530,Chimezie Metu,PF,Sacramento Kings,"$700,000 "
321,Frank Mason III,ORL,,,G,4,19.8,6.3,2.3,6,37.5,0.5,1.3,40,1.3,1.8,71.4,3,3,0,0,1.3,0,0,7.55,,Frank Mason III,G,Orlando Magic,"1,678,854"
322,Robert Franks,ORL,,,F,7,14.4,6.1,1.9,4,46.4,0.7,2.1,33.3,1.7,1.9,92.3,2,0.7,0.4,0.4,0.3,0,0,16.48,,Robert Franks,F,Orlando Magic,"99,020"
323,Aron Baynes,TOR,,,C,53,18.5,6.1,2.5,5.7,44.1,0.5,1.9,26.2,0.5,0.8,70.7,5.2,0.9,0.3,0.4,0.9,2,0,10.5,175,Aron Baynes,C,Toronto Raptors,"$7,000,000 "
324,Jaylen Hoard,OKC,,,F,19,16.8,6.1,2.3,4.6,50,0,0.6,0,1.5,2.2,68.3,3.4,1.3,0.7,0.3,0.9,0,0,13.38,,Jaylen Hoard,F,Oklahoma City Thunder,"129,209"
325,Facundo Campazzo,DEN,,,PG,65,21.9,6.1,1.8,4.8,38.1,1.2,3.3,35.2,1.2,1.4,87.9,2.1,3.6,1.2,0.2,1.1,1,0,11.57,280,Facundo Campazzo,PG,Denver Nuggets,"$3,200,000 "
326,Max Strus,MIA,,,SG,39,13,6.1,2.2,4.8,45.5,1.3,3.8,33.8,0.4,0.6,66.7,1.1,0.6,0.3,0.1,0.2,0,0,12.21,522,Max Strus,SG,Miami Heat,"$898,310 "
327,Dakota Mathias,PHI,,,G,8,15.4,6,2.4,6,39.6,1,3.3,30.8,0.3,0.8,33.3,0.9,1.6,0.1,0.4,0.1,0,0,9.83,,Dakota Mathias,G,Philadelphia 76ers,"86,132"
328,Dean Wade,CLE,,,PF,63,19.2,6,2.1,4.9,43.1,1.2,3.4,36.6,0.5,0.6,76.9,3.4,1.2,0.6,0.3,0.5,1,0,11.37,465,Dean Wade,PF,Cleveland Cavaliers,"$1,517,981 "
329,Dwight Powell,DAL,,,C,58,16.7,5.9,2.1,3.3,61.9,0.1,0.4,23.8,1.7,2.1,78.2,4,1.1,0.6,0.5,0.7,1,0,16.8,118,Dwight Powell,C,Dallas Mavericks,"$11,080,125 "
330,Drew Eubanks,SA,,,PF,54,14,5.8,2.1,3.8,56.6,0,0,100,1.4,2,72.6,4.5,0.8,0.3,0.9,0.8,3,0,17.92,394,Drew Eubanks,PF,San Antonio Spurs,"$1,620,564 "
331,DeAndre' Bembry,TOR,,,SG,51,19.1,5.7,2.3,4.5,51.3,0.3,1,26.4,0.9,1.3,68.2,2.9,2.1,1,0.4,1.4,0,0,11.28,364,DeAndre' Bembry,SG,Toronto Raptors,"$1,737,145 "
332,Jordan Nwora,MIL,,,SF,30,9.1,5.7,2.1,4.5,45.9,0.9,2.1,45.2,0.6,0.8,76,2,0.2,0.5,0.2,0.8,2,0,16.15,521,Jordan Nwora,SF,Milwaukee Bucks,"$898,310 "
333,Rodney McGruder,DET,,,G,16,12.1,5.7,2.3,4.4,52.9,0.7,1.5,45.8,0.4,0.5,75,1.4,1,0.5,0.1,0.4,0,0,16.14,208,Rodney McGruder,G,Detroit Pistons,"$5,192,307 "
334,Juan Toscano-Anderson,GS,,,SF,53,20.9,5.7,2.3,3.9,57.9,0.7,1.7,40.2,0.4,0.6,71,4.4,2.8,0.8,0.5,1.2,0,0,12.62,542,Juan Toscano-Anderson,SF,Golden State Warriors,"$358,295 "
335,Mychal Mulder,GS,,,G,60,12.8,5.6,2,4.4,44.9,1.4,3.6,39.7,0.2,0.4,63.6,1,0.4,0.2,0.2,0.3,0,0,10.86,455,Mychal Mulder,G,Golden State Warriors,"$1,517,981 "
336,Donta Hall,TOR,ORL,,F,13,13.8,5.6,1.9,2.7,71.4,0,0,0,1.8,2.6,67.6,4.8,0.8,0.4,0.8,0.6,1,0,22.32,,Donta Hall,F,Toronto Raptors,"377,256"
337,Yogi Ferrell,LAC,CLE,,PG,10,13.7,5.6,2,5.7,35.1,0.9,2.8,32.1,0.7,0.9,77.8,1.9,2.2,0.7,0.3,0.3,0,0,14.36,550,Yogi Ferrell,PG,LA Clippers,"$214,169 "
